rvtr,track_title,track_artist,rvar,album_id,album_title,rval,album_artist,rvar_album_artist,release_year,release_date,track_number,relationship_source,relationship_confidence,relationship_type,artwork_available,billboard_200_membership,cross_artist_relationship,review_status,duplicate_relationship
"RVTR240772","Cool To Be A Fool","joe nichols","","38092","Man With A Memory","RVAL673046","joe nichols","RVAR006502","2002","","7","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR240772","Cool To Be A Fool","joe nichols","","38089","Greatest Hits","RVAL088422","joe nichols","RVAR006502","2011","","9","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR240810","Don'T Ever Wanna Lose Ya","new england","","37556","New England","RVAL627348","new england","RVAR006276","1979","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR240854","Monster","steppenwolf","","38832","Steppenwolf 'Live'","RVAL619172","steppenwolf","RVAR006826","1970","","8","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR240927","Faded","tyga","","27701","Careless World: Rise Of The Last King","RVAL223328","tyga","RVAR002714","2012","","6","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR240927","Faded","tyga","","27701","Careless World: Rise Of The Last King","RVAL223328","tyga","RVAR002714","2012","","10","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR240936","Easy Love","dionne warwick","","28288","No Night So Long","RVAL986988","dionne warwick","RVAR002945","1980","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR240936","Easy Love","dionne warwick","","28288","No Night So Long","RVAL986988","dionne warwick","RVAR002945","1980","","8","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR240936","Easy Love","dionne warwick","","28283","Hot! Live And Otherwise","RVAL488322","dionne warwick","RVAR002945","1981","","7","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR240939","Spending Time With You","janet jackson","","22085","Damita Jo","RVAL185688","janet jackson","RVAR000151","2004","","7","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR240956","After Last Night","silk sonic","","43558","An Evening With Silk Sonic","RVAL000125","silk sonic","RVAR006137","2021","","4","canonical_album_tracks","1.0","","yes","no","no","curated","no"
"RVTR241021","I'M A Man","The Yardbirds","","42394","For Your Love","RVAL432709","The Yardbirds","RVAR008490","1965","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR241049","Ray Charles","chiddy bang","","33977","Breakfast","RVAL423983","chiddy bang","RVAR005295","2012","","5","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR241098","Dukey Stick","george duke","","37512","Don't Let Go","RVAL819737","george duke","RVAR006243","1978","","4","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR241103","Moonlight On Water","laura branigan","","28942","Laura Branigan","RVAL438471","laura branigan","RVAR003243","1990","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR241129","I Get The Bag","gucci mane","","24892","Mr. Davis","RVAL355055","gucci mane","RVAR001402","2017","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR241155","Chicks Dig It","chris cagle","","31093","Chris Cagle","RVAL631257","chris cagle","RVAR004162","2003","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR241213","Plain Jane","sammy hagar","","21721","Street Machine","RVAL536085","sammy hagar","RVAR000018","1979","","5","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR241213","Plain Jane","sammy hagar","","21717","Rematch","RVAL584825","sammy hagar","RVAR000018","1983","","13","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR241307","Could It Be Forever","david cassidy","","29902","Cherish","RVAL118335","david cassidy","RVAR003593","1972","","2","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR241307","Could It Be Forever","david cassidy","","29902","Cherish","RVAL118335","david cassidy","RVAR003593","1972","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR241307","Could It Be Forever","david cassidy","","29903","David Cassidy","RVAL331698","david cassidy","RVAR003593","1990","","4","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR241321","Ring The Alarm","beyonce","","39117","B'Day","RVAL086316","beyonce","RVAR006942","2006","","16","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR241369","Work That Body","diana ross","","23800","Why Do Fools Fall In Love","RVAL843766","diana ross","RVAR000927","1981","","9","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR241375","Coconut Juice","tyga","","27703","No Introduction","RVAL586091","tyga","RVAR002714","2008","","2","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR241488","I'M The One You Need","jody watley","","21929","Affairs Of The Heart","RVAL543175","jody watley","RVAR000105","1991","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR241569","Bubbly","colbie caillat","","39519","Coco","RVAL403200","colbie caillat","RVAR007153","2007","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR241569","Bubbly","colbie caillat","","39520","Coco: Summer Sessions (EP)","RVAL901440","colbie caillat","RVAR007153","2008","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR241835","Take A Chance On Me","abba","","37431","ABBA","RVAL491158","abba","RVAR006197","1975","","8","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR241835","Take A Chance On Me","abba","","37437","The Album","RVAL800650","abba","RVAR006197","1978","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR241835","Take A Chance On Me","abba","","37438","The Best Of ABBA: 20th Century Masters The Millennium Collection","RVAL499137","abba","RVAR006197","2011","","8","canonical_album_tracks","0.74","","no","yes","no","review_required","no"
"RVTR241888","Vienna Calling","falco","","30471","Falco 3","RVAL532264","falco","RVAR003845","1986","","3","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR242001","1 1","beyonce","","39115","4","RVAL270175","beyonce","RVAR006942","2011","","1","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR242055","Everybody Move","cathy dennis","","27155","Move To This","RVAL782668","cathy dennis","RVAR002423","1990","","6","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR242055","Everybody Move","cathy dennis","","27155","Move To This","RVAL782668","cathy dennis","RVAR002423","1990","","8","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR242057","Black And White","three dog night","","33144","Seven Separate Fools","RVAL662238","three dog night","RVAR004977","1972","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR242057","Black And White","three dog night","","33142","Joy To The World-Their Greatest Hits","RVAL364844","three dog night","RVAR004977","1974","","7","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR242154","She Don'T Love You","eric paslay","","28962","Eric Paslay","RVAL707389","eric paslay","RVAR003256","2014","","9","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR242185","I Just Wanna Be Your Friend","lighthouse","","40513","Thoughts Of Movin' On","RVAL872229","lighthouse","RVAR007687","1972","","6","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR242185","I Just Wanna Be Your Friend","lighthouse","","40513","Thoughts Of Movin' On","RVAL872229","lighthouse","RVAR007687","1972","","8","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR242245","Here'S To The Night","eve 6","","22934","Horrorscope","RVAL785907","eve 6","RVAR000568","2000","","5","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR242287","Can'T Cry Anymore","sheryl crow","","38821","Tuesday Night Music Club","RVAL910410","sheryl crow","RVAR006824","1994","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR242316","Living It Down","freddy fender","","31841","Best Of Freddy Fender","RVAL447876","freddy fender","RVAR004501","1977","","6","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR242359","Tennessee","glen campbell","","33435","Best Of Glen Campbell","RVAL136390","glen campbell","RVAR005102","1976","","14","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR242549","Crazy Little Thing Called Love","dwight yoakam","","26000","Last Chance For A Thousand Years: Greatest Hits From The 90's","RVAL920495","dwight yoakam","RVAR001913","1999","","4","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR242566","Daddy'S Little Man","o.c. smith","","32051","O.C. Smith's Greatest Hits","RVAL843018","o.c. smith","RVAR004604","1970","","12","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR242636","Oh Carol","neil sedaka","","39924","Neil Sedaka Sings His Greatest Hits","RVAL464860","neil sedaka","RVAR007351","1975","","2","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR242636","Oh Carol","neil sedaka","","39928","The Definitive Collection","RVAL680948","neil sedaka","RVAR007351","2007","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR242730","Iesha","another bad creation","","27311","Coolin' At The Playground Ya' Know!","RVAL270019","another bad creation","RVAR002499","1991","","6","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR242855","Monkey Business","skid row","","23518","Slave To The Grind","RVAL003631","skid row","RVAR000861","1991","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR242882","So Good","b.o.b","","23055","Strange Clouds","RVAL058951","b.o.b","RVAR000630","2012","","4","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR242882","So Good","b.o.b","","23055","Strange Clouds","RVAL058951","b.o.b","RVAR000630","2012","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR243062","Raining In My Heart","buddy holly","","24971","The Buddy Holly Story","RVAL479062","buddy holly","RVAR001422","1963","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR243062","Raining In My Heart","buddy holly","","24968","Buddy Holly & The Crickets 20 Golden Greats","RVAL960895","buddy holly","RVAR001422","1978","","6","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR243110","The Proud One","The Osmonds","","42374","Around The World - Live In Concert","RVAL818636","The Osmonds","RVAR008486","1975","","2","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR243110","The Proud One","The Osmonds","","42385","The Proud One","RVAL966357","The Osmonds","RVAR008486","1975","","7","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR243117","Looking Over My Shoulder","'til tuesday","","30267","Voices Carry","RVAL626177","'til tuesday","RVAR003768","1985","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR243117","Looking Over My Shoulder","'til tuesday","","30267","Voices Carry","RVAL626177","'til tuesday","RVAR003768","1985","","10","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR243159","Most Of All","jody watley","","21931","Jody Watley","RVAL226426","jody watley","RVAR000105","1987","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR243159","Most Of All","jody watley","","21931","Jody Watley","RVAL226426","jody watley","RVAR000105","1987","","8","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR243159","Most Of All","jody watley","","21933","You Wanna Dance With Me?","RVAL603291","jody watley","RVAR000105","1989","","8","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR243162","God","tori amos","","32487","Under The Pink","RVAL577026","tori amos","RVAR004743","1994","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR243162","God","tori amos","","32487","Under The Pink","RVAL577026","tori amos","RVAR004743","1994","","5","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR243162","God","tori amos","","32484","Tales Of A Librarian: A Tori Amos Collection","RVAL336077","tori amos","RVAR004743","2003","","21","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR243163","Virtual Insanity","jamiroquai","","23925","Traveling Without Moving","RVAL746698","jamiroquai","RVAR001003","1997","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR243278","Real Muthaphuckkin G'S","eazy-e","","24070","It's On (Dr. Dre 187um) Killa (EP)","RVAL484617","eazy-e","RVAR001041","1993","","7","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR243346","I Want Your Sex","george michael","","30653","Ladies & Gentlemen: The Best Of George Michael","RVAL310476","george michael","RVAR003969","1998","","8","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR243430","Show Me","joe tex","","25897","The Best Of Joe Tex","RVAL518131","joe tex","RVAR001855","1967","","9","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR243430","Show Me","joe tex","","25895","Live And Lively","RVAL485207","joe tex","RVAR001855","1968","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR243462","Handbags And Gladrags","chase","","40151","Chase","RVAL241995","chase","RVAR007512","1971","","4","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR243505","Move Right Out","rick astley","","31069","Free","RVAL751406","rick astley","RVAR004160","1991","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR243563","Dance","ratt","","35034","Dancin' Undercover","RVAL476252","ratt","RVAR005779","1986","","8","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR243586","Till","The Vogues","","42741","Till","RVAL427966","The Vogues","RVAR008675","1969","","5","canonical_album_tracks","1.0","","yes","yes","no","curated","no"
"RVTR243595","All Night Long","faith evans","","35163","Keep The Faith","RVAL279496","faith evans","RVAR005843","1998","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR243621","Let Your Soul Be Your Pilot","sting","","40286","Mercury Falling","RVAL048441","sting","RVAR007576","1996","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR243621","Let Your Soul Be Your Pilot","sting","","40286","Mercury Falling","RVAL048441","sting","RVAR007576","1996","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR243628","I Can'T Stand The Rain","eruption","","23887","Eruption","RVAL408787","eruption","RVAR000967","1978","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR243782","Dna","bts","","32121","Love Yourself: Her","RVAL452465","bts","RVAR004638","2017","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR243782","Dna","bts","","32120","Love Yourself: Answer","RVAL797901","bts","RVAR004638","2018","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR243782","Dna","bts","","32120","Love Yourself: Answer","RVAL797901","bts","RVAR004638","2018","","22","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR243947","All She Wants To Do Is Dance","don henley","","34853","Building The Perfect Beast","RVAL974823","don henley","RVAR005706","1984","","7","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR243947","All She Wants To Do Is Dance","don henley","","34852","Actual Miles Henley's Greatest Hits","RVAL624328","don henley","RVAR005706","1995","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR243964","Stay Away","elvis presley","","40895","Almost In Love","RVAL260634","elvis presley","RVAR007802","1970","","10","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR243964","Stay Away","elvis presley","","40971","Love, Elvis","RVAL997475","elvis presley","RVAR007802","2005","","5","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR243980","Love Truth Honesty","bananarama","","25642","Greatest Hits Collection","RVAL360408","bananarama","RVAR001736","1988","","30","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR244027","All Around Me","flyleaf","","28894","Flyleaf","RVAL554142","flyleaf","RVAR003211","2006","","7","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR244027","All Around Me","flyleaf","","28894","Flyleaf","RVAL554142","flyleaf","RVAR003211","2006","","16","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR244064","American Made","The Oak Ridge Boys","","42031","American Made","RVAL641549","The Oak Ridge Boys","RVAR008300","1983","","6","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR244075","Usa Today","alan jackson","","34907","What I Do","RVAL742462","alan jackson","RVAR005729","2004","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR244111","Come Wake Me Up","rascal flatts","","21893","Changed","RVAL456358","rascal flatts","RVAR000098","2012","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR244111","Come Wake Me Up","rascal flatts","","21893","Changed","RVAL456358","rascal flatts","RVAR000098","2012","","13","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR244139","Untouchable","youngboy never broke again","","30725","AI YoungBoy","RVAL525553","youngboy never broke again","RVAR003993","2017","","7","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR244139","Untouchable","youngboy never broke again","","30725","AI YoungBoy","RVAL525553","youngboy never broke again","RVAR003993","2017","","14","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR244416","Wake Up Wake Up","The Grass Roots","","42952","Let's Live For Today","RVAL855339","The Grass Roots","RVAR008778","1967","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR244551","Peak","drake","","39995","Scorpion","RVAL802755","drake","RVAR007385","2018","","4","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR244622","Around The World","red hot chili peppers","","29496","Californication","RVAL935358","red hot chili peppers","RVAR003444","1999","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR244632","Engine Number 9","wilson pickett","","30992","Wilson Pickett In Philadelphia","RVAL062759","wilson pickett","RVAR004119","1970","","2","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR244632","Engine Number 9","wilson pickett","","30987","The Best Of Wilson Pickett, Vol. II","RVAL989186","wilson pickett","RVAR004119","1971","","3","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR244703","If I Die Young","The Band Perry","","41780","The Band Perry","RVAL741833","The Band Perry","RVAR008194","2010","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR244703","If I Die Young","The Band Perry","","41780","The Band Perry","RVAL741833","The Band Perry","RVAR008194","2010","","7","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR244719","Child Of Clay","jimmie rodgers","","40451","Child Of Clay","RVAL955299","jimmie rodgers","RVAR007663","1968","","5","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR244740","I Thought About Killing You","kanye west","","40718","ye","RVAL769005","kanye west","RVAR007733","2018","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR244761","Shy Guy","diana king","","25078","Tougher Than Love","RVAL916535","diana king","RVAR001468","1995","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR244804","Miss Murder","afi","","35722","Decemberunderground","RVAL204409","afi","RVAR006115","2006","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR244804","Miss Murder","afi","","35719","AFI (The Blood Album)","RVAL545256","afi","RVAR006115","2017","","1","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR244804","Miss Murder","afi","","35719","AFI (The Blood Album)","RVAL545256","afi","RVAR006115","2017","","11","canonical_album_tracks","0.86","","no","yes","no","ok","no"
"RVTR245000","Issues","meek mill","","24601","Wins And Losses","RVAL641471","meek mill","RVAR001276","2017","","2","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR245000","Issues","meek mill","","24601","Wins And Losses","RVAL641471","meek mill","RVAR001276","2017","","6","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR245018","Sticks And Stones","tracy lawrence","","25274","The Best Of Tracy Lawrence","RVAL375547","tracy lawrence","RVAR001534","1998","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR245018","Sticks And Stones","tracy lawrence","","25278","Then & Now: The Hits Collection","RVAL597919","tracy lawrence","RVAR001534","2005","","5","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR245018","Sticks And Stones","tracy lawrence","","25277","The Very Best Of Tracy Lawrence","RVAL334809","tracy lawrence","RVAR001534","2007","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR245069","Too Much Time On My Hands","styx","","40527","Paradise Theater","RVAL207336","styx","RVAR007689","1981","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR245069","Too Much Time On My Hands","styx","","40517","Caught In The Act - Live","RVAL071567","styx","RVAR007689","1984","","6","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR245069","Too Much Time On My Hands","styx","","40524","Greatest Hits","RVAL307275","styx","RVAR007689","1995","","4","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR245069","Too Much Time On My Hands","styx","","40529","Return To Paradise","RVAL672827","styx","RVAR007689","1997","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR245070","Mine","taylor swift","","39879","Speak Now","RVAL937013","taylor swift","RVAR007333","2010","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR245070","Mine","taylor swift","","39879","Speak Now","RVAL937013","taylor swift","RVAR007333","2010","","17","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR245089","Neon Guts","lil uzi vert","","33154","Luv Is Rage 2","RVAL549475","lil uzi vert","RVAR004983","2017","","8","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR245099","Thotiana","blueface","","22485","Famous Cryp","RVAL552012","blueface","RVAR000323","2019","","3","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR245099","Thotiana","blueface","","22485","Famous Cryp","RVAL552012","blueface","RVAR000323","2019","","6","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR245107","The Santa Claus Boogie","The Tractors","","41334","Have Yourself A Tractors Christmas","RVAL022793","The Tractors","RVAR007971","1995","","7","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR245109","Bonfire Heart","james blunt","","25463","Moon Landing","RVAL958498","james blunt","RVAR001647","2013","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR245120","Pass The Apple Eve","b.j. thomas","","27221","Greatest Hits, Volume Two","RVAL959734","b.j. thomas","RVAR002458","1971","","4","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR245285","Over My Head Cable Car","The Fray","","42436","How To Save A Life","RVAL866152","The Fray","RVAR008518","2005","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR245285","Over My Head Cable Car","The Fray","","42439","Through The Years: The Best Of The Fray","RVAL817738","The Fray","RVAR008518","2016","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR245347","Love Is A Losing Game","amy winehouse","","39608","Back To Black","RVAL460130","amy winehouse","RVAR007198","2007","","6","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR245406","Now That We Found Love","heavy d","","27002","Heavy","RVAL362733","heavy d","RVAR002382","1999","","5","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR245406","Now That We Found Love","heavy d","","27002","Heavy","RVAL362733","heavy d","RVAR002382","1999","","11","canonical_album_tracks","0.86","","yes","yes","no","ok","no"
"RVTR245448","Vogue","madonna","","24919","I'm Going To Tell You A Secret (Soundtrack)","RVAL574004","madonna","RVAR001411","2006","","13","canonical_album_tracks","0.74","","no","yes","no","review_required","no"
"RVTR245521","So Much To Say","dave matthews band","","22101","Crash","RVAL602325","dave matthews band","RVAR000155","1996","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR245521","So Much To Say","dave matthews band","","22111","Live In Chicago 12.19.98","RVAL046940","dave matthews band","RVAR000155","2001","","7","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR245521","So Much To Say","dave matthews band","","22117","The Central Park Concert","RVAL640818","dave matthews band","RVAR000155","2003","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR245597","He'S So Shy","The Pointer Sisters","","42503","The Best Of The Pointer Sisters","RVAL029530","The Pointer Sisters","RVAR008545","1976","","12","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR245653","My Life","The Game","","41490","LAX","RVAL852144","The Game","RVAR008043","2008","","11","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR245653","My Life","The Game","","41490","LAX","RVAL852144","The Game","RVAR008043","2008","","12","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR245668","Sing For The Moment","eminem","","30304","Curtain Call: The Hits","RVAL671104","eminem","RVAR003794","2005","","6","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR245733","Dream On Little Dreamer","perry como","","38734","The Scene Changes","RVAL018104","perry como","RVAR006755","1965","","5","canonical_album_tracks","1.0","","yes","yes","no","curated","no"
"RVTR245782","I Still Haven'T Found What I'M Looking For","u2","","27648","Rattle And Hum (Soundtrack)","RVAL016155","u2","RVAR002699","1988","","5","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR245782","I Still Haven'T Found What I'M Looking For","u2","","27652","The Best Of 1980-1990/The B-Sides","RVAL766453","u2","RVAR002699","1998","","19","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR245782","I Still Haven'T Found What I'M Looking For","u2","","27658","U218: Singles","RVAL289210","u2","RVAR002699","2006","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR245787","Pleasure And Pain","divinyls","","25729","What A Life","RVAL946935","divinyls","RVAR001764","1985","","9","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR245801","Pimp Juice","nelly","","37828","Nellyville","RVAL906350","nelly","RVAR006429","2002","","17","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR245816","Your Baby Never Looked Good In Blue","expose","","35620","What You Don't Know","RVAL779393","expose","RVAR006056","1989","","3","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR245852","When It'S Over","sugar ray","","40331","Sugar Ray","RVAL931120","sugar ray","RVAR007597","2001","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR245901","Sitting","cat stevens","","22576","Catch Bull At Four","RVAL628965","cat stevens","RVAR000365","1972","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR245901","Sitting","cat stevens","","22575","Cat Stevens Greatest Hits","RVAL247057","cat stevens","RVAR000365","1975","","4","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR245962","Again","flyleaf","","28895","Memento Mori","RVAL348171","flyleaf","RVAR003211","2009","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR245964","Bodyrock","moby","","35631","Play","RVAL905198","moby","RVAR006058","1999","","7","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR245964","Bodyrock","moby","","35626","Go-The Very Best Of Moby","RVAL963370","moby","RVAR006058","2006","","9","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR246118","Nineteen Days","The Dave Clark Five","","42082","5 By 5","RVAL525598","The Dave Clark Five","RVAR008345","1967","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR246133","Lately","stevie wonder","","26800","Hotter Than July","RVAL156944","stevie wonder","RVAR002304","1980","","4","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR246133","Lately","stevie wonder","","26800","Hotter Than July","RVAL156944","stevie wonder","RVAR002304","1980","","9","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR246210","Love Never Felt So Good","michael jackson","","39832","Xscape","RVAL374140","michael jackson","RVAR007298","2014","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
