rvtr,track_title,track_artist,rvar,album_id,album_title,rval,album_artist,rvar_album_artist,release_year,release_date,track_number,relationship_source,relationship_confidence,relationship_type,artwork_available,billboard_200_membership,cross_artist_relationship,review_status,duplicate_relationship
"RVTR145650","Like This","mims","","32113","Music Is My Savior","RVAL162859","mims","RVAR004636","2007","","6","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR145650","Like This","mims","","32113","Music Is My Savior","RVAL162859","mims","RVAR004636","2007","","9","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR146087","Want You For My Girlfriend","4 by four","","30049","4 By Four","RVAL371209","4 by four","RVAR003662","1987","","2","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR147392","Hold Me Thrill Me Kiss Me","mel carter","","29757","Hold Me, Thrill Me, Kiss Me","RVAL019617","mel carter","RVAR003546","1965","","11","canonical_album_tracks","0.86","","no","yes","no","ok","no"
"RVTR147393","Hold Me Thrill Me Kiss Me","mel carter","","29757","Hold Me, Thrill Me, Kiss Me","RVAL019617","mel carter","RVAR003546","1965","","1","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR147762","Feel Me Flow","naughty by nature","","28701","Poverty's Paradise","RVAL409465","naughty by nature","RVAR003145","1995","","9","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR147762","Feel Me Flow","naughty by nature","","28701","Poverty's Paradise","RVAL409465","naughty by nature","RVAR003145","1995","","17","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR148644","Shadowboxin'","genius/gza","","24803","Liquid Swords","RVAL795666","genius/gza","RVAR001368","1995","","8","canonical_album_tracks","1.0","","no","yes","no","curated","no"
"RVTR148782","How Deep Is Your Love","bee gees","","24093","Bee Gees: Opus Collection","RVAL831363","bee gees","RVAR001053","2010","","1","canonical_album_tracks","0.74","","no","yes","no","review_required","no"
"RVTR148782","How Deep Is Your Love","bee gees","","24093","Bee Gees: Opus Collection","RVAL831363","bee gees","RVAR001053","2010","","6","canonical_album_tracks","0.74","","no","yes","no","review_required","no"
"RVTR149197","My Oh My","slade","","39538","Keep Your Hands Off My Power Supply","RVAL834028","slade","RVAR007169","1984","","2","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR149221","Spend My Life With You","eric benet","","40841","A Day In The Life","RVAL211592","eric benet","RVAR007787","1999","","8","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR149606","Polka Pose","bobby vinton","","39636","Heart Of Hearts","RVAL833349","bobby vinton","RVAR007209","1975","","10","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR149646","Changes","xxxtentacion","","23338","?","RVAL906016","xxxtentacion","RVAR000778","2018","","5","canonical_album_tracks","0.95","","no","yes","no","ok","no"
"RVTR149646","Changes","xxxtentacion","","23338","?","RVAL906016","xxxtentacion","RVAR000778","2018","","16","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR149998","Mr Magic Man","wilson pickett","","30984","Mr. Magic Man","RVAL016637","wilson pickett","RVAR004119","1973","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR151526","Going Down","xxxtentacion","","23338","?","RVAL906016","xxxtentacion","RVAR000778","2018","","6","canonical_album_tracks","0.95","","no","yes","no","ok","no"
"RVTR151526","Going Down","xxxtentacion","","23338","?","RVAL906016","xxxtentacion","RVAR000778","2018","","17","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR153221","Don'T Come Running Back To Me","nancy wilson","","39587","Today-My Way","RVAL977429","nancy wilson","RVAR007178","1965","","7","canonical_album_tracks","0.74","","no","yes","no","review_required","no"
"RVTR154282","Until It Sleeps","metallica","","40257","Load","RVAL974026","metallica","RVAR007560","1996","","4","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR154282","Until It Sleeps","metallica","","40257","Load","RVAL974026","metallica","RVAR007560","1996","","13","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR154615","Eye 2 Eye","huncho jack","","40183","Huncho Jack, Jack Huncho","RVAL042567","huncho jack","RVAR007531","2018","","3","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR154615","Eye 2 Eye","huncho jack","","40183","Huncho Jack, Jack Huncho","RVAL042567","huncho jack","RVAR007531","2018","","4","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR156320","Girl Tonite","twista","","29128","The Day After","RVAL849696","twista","RVAR003346","2005","","6","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR156587","Secrets","mac davis","","23158","Texas In My Rear View Mirror","RVAL333830","mac davis","RVAR000666","1980","","9","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR156690","America","yes","","27268","Yesterdays","RVAL449620","yes","RVAR002473","1975","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR156690","America","yes","","27255","Keys To Ascension","RVAL741096","yes","RVAR002473","1996","","7","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR156795","This Is Why I'M Hot","mims","","32113","Music Is My Savior","RVAL162859","mims","RVAR004636","2007","","3","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR157153","I'Ll Be Home","vikki carr","","25970","Vikki Carr's Love Story","RVAL815169","vikki carr","RVAR001895","1971","","3","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR157315","Action","sweet","","38337","Level Headed","RVAL862688","sweet","RVAR006581","1978","","16","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR160681","Wild Thing","tone-loc","","35576","Loc-ed After Dark","RVAL887590","tone-loc","RVAR006044","1989","","3","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR163331","Brother Louie","stories","","38216","About Us","RVAL236141","stories","RVAR006544","1973","","10","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR163331","Brother Louie","stories","","38216","About Us","RVAL236141","stories","RVAR006544","1973","","11","canonical_album_tracks","0.86","","no","yes","no","ok","no"
"RVTR163527","Back Up","dej loaf","","22840","#AndSeeThatsTheThing (EP)","RVAL511166","dej loaf","RVAR000512","2015","","1","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR165042","S O S","abba","","37438","The Best Of ABBA: 20th Century Masters The Millennium Collection","RVAL499137","abba","RVAR006197","2011","","2","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR166120","Old Man","love","","40172","Forever Changes","RVAL806349","love","RVAR007520","1968","","5","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR166822","Working Class Man","jimmy barnes","","40861","Jimmy Barnes","RVAL191468","jimmy barnes","RVAR007792","1986","","3","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR167315","Wuthering Heights","kate bush","","33205","Kate Bush","RVAL058767","kate bush","RVAR005008","1983","","5","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR167507","Lip Sync To The Tongue Twisters","len barry","","37653","1-2-3","RVAL340405","len barry","RVAR006299","1965","","6","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR168273","Mr Jones","mike jones","","25817","The American Dream (EP)","RVAL473114","mike jones","RVAR001826","2007","","3","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR168379","Dandy","herman's hermits","","39660","There's A Kind Of Hush All Over The World","RVAL385333","herman's hermits","RVAR007212","1967","","5","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR169229","Lucifer","bob seger system","","34471","Mongrel","RVAL227514","bob seger system","RVAR005529","1970","","6","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR169341","We Can Make Music","tommy roe","","24185","We Can Make Music","RVAL880498","tommy roe","RVAR001090","1970","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR169497","Westside","tq","","24289","They Never Saw Me Coming","RVAL930165","tq","RVAR001153","1998","","2","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR169497","Westside","tq","","24289","They Never Saw Me Coming","RVAL930165","tq","RVAR001153","1998","","15","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR169706","One Hundred Ways","james ingram","","35473","Forever More (Love Songs, Hits & Duets)","RVAL487134","james ingram","RVAR005972","1999","","10","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR170776","I Really Like You","carly rae jepsen","","30718","E*MO*TION","RVAL688752","carly rae jepsen","RVAR003992","2015","","3","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR172934","Blind Faith","warrant","","31619","Cherry Pie","RVAL484218","warrant","RVAR004410","1990","","7","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR172934","Blind Faith","warrant","","31619","Cherry Pie","RVAL484218","warrant","RVAR004410","1990","","12","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR174455","Let You Love Me","rita ora","","39553","Phoenix","RVAL652756","rita ora","RVAR007174","2018","","2","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR176097","One Better Day","madness","","32880","Keep Moving","RVAL984358","madness","RVAR004896","1984","","4","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR176832","L A Sunshine","war","","37501","Platinum Jazz","RVAL269201","war","RVAR006240","1977","","4","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR176832","L A Sunshine","war","","37501","Platinum Jazz","RVAL269201","war","RVAR006240","1977","","5","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR179175","Don'T Look Back In Anger","oasis","","28913","Stop The Clocks (Best Of)","RVAL310039","oasis","RVAR003219","2006","","5","canonical_album_tracks","0.74","","no","yes","no","review_required","no"
"RVTR179660","Jamboree","naughty by nature","","28700","Nineteen Naughty Nine Nature's Fury","RVAL371821","naughty by nature","RVAR003145","1999","","8","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR181490","Never My Love","addrisi brothers","","27663","Addrisi Brothers","RVAL809792","addrisi brothers","RVAR002701","1977","","5","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR181672","Tragedy","john hunter","","24408","Famous At Night","RVAL257612","john hunter","RVAR001184","1985","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR181936","Stay Real","erick sermon","","23166","No Pressure","RVAL600303","erick sermon","RVAR000669","1993","","3","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR181936","Stay Real","erick sermon","","23166","No Pressure","RVAL600303","erick sermon","RVAR000669","1993","","14","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR184435","I Won'T Forget You","poison","","25184","Best Of Ballads & Blues","RVAL337795","poison","RVAR001497","2003","","3","canonical_album_tracks","0.74","","no","yes","no","review_required","no"
"RVTR185700","Kick In The Teeth","papa roach","","33945","Time For Annihilation ... On The Record & On The Road","RVAL793557","papa roach","RVAR005286","2010","","7","canonical_album_tracks","0.74","","no","yes","no","review_required","no"
"RVTR185739","Stillsane","carolyne mas","","27721","Carolyne Mas","RVAL783981","carolyne mas","RVAR002727","1979","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR185739","Stillsane","carolyne mas","","27721","Carolyne Mas","RVAL783981","carolyne mas","RVAR002727","1979","","10","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR186865","I Want You","shana","","28829","I Want You","RVAL435340","shana","RVAR003194","1990","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR187219","In Love Wit Chu","da brat","","39726","Limelite, Luv & Niteclubz","RVAL137928","da brat","RVAR007250","2003","","2","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR190285","Got To Have Loving","don ray","","29599","Garden Of Love","RVAL400348","don ray","RVAR003463","1978","","1","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR192999","Let Go","sharon bryant","","23202","Here I Am","RVAL660933","sharon bryant","RVAR000697","1989","","5","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR193064","Stay Awhile","The Bells","","41911","Fly, Little White Dove, Fly","RVAL065798","The Bells","RVAR008261","1971","","7","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR195807","Thuggish Ruggish Bone","bone thugs-n-harmony","","30669","Creepin On Ah Come Up (EP)","RVAL170834","bone thugs-n-harmony","RVAR003975","1994","","8","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR196104","If It Ain'T One Thing It'S Another","richard ""dimples"" fields","","31566","Mr. Look So Good","RVAL921724","richard ""dimples"" fields","RVAR004369","1982","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR196481","Blue River","elvis presley","","40904","Double Trouble","RVAL584710","elvis presley","RVAR007802","1967","","2","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR196481","Blue River","elvis presley","","40904","Double Trouble","RVAL584710","elvis presley","RVAR007802","1967","","11","canonical_album_tracks","0.86","","no","yes","no","ok","no"
"RVTR197966","Huncho Jack","huncho jack","","40183","Huncho Jack, Jack Huncho","RVAL042567","huncho jack","RVAR007531","2018","","5","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR198391","Black Steel In The Hour Of Chaos","public enemy","","38985","Power To The People And The Beats: Public Enemy's Greatest Hits","RVAL903485","public enemy","RVAR006881","2005","","7","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR199165","Come Back Home","bobby goldsboro","","23507","Come Back Home","RVAL955097","bobby goldsboro","RVAR000855","1971","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR199221","One More Minute","saint tropez","","35687","Belle De Jour","RVAL573035","saint tropez","RVAR006088","1979","","2","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR200136","Sending My Love","zhane","","29934","Pronounced Jah-Nay","RVAL528931","zhane","RVAR003610","1994","","8","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR200421","Ain'T Nothing You Can Do","bobby bland","","28578","Ain't Nothing You Can Do","RVAL506339","bobby bland","RVAR003098","1964","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR201130","Cecilia","times two","","28811","X2","RVAL757962","times two","RVAR003186","1988","","2","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR201320","1984","spirit","","33827","Clear Spirit","RVAL561504","spirit","RVAR005227","1969","","9","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR201320","1984","spirit","","33832","The Best Of Spirit","RVAL413979","spirit","RVAR005227","1973","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR201659","Twisting The Night Away","rod stewart","","26224","Sing It Again Rod","RVAL087859","rod stewart","RVAR001978","1973","","8","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR203409","Holy Roller","zach bryan","","43471","Zach Bryan","RVAL000005","zach bryan","RVAR006061","2023","","8","canonical_album_tracks","1.0","","no","no","no","curated","no"
"RVTR203638","I Owe You Nothing","bros","","31852","Push","RVAL975541","bros","RVAR004508","1988","","6","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR203705","Fallen","mya","","34454","Moodring","RVAL372116","mya","RVAR005520","2003","","15","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR203807","Faded Pictures","case","","38403","Personal Conversation","RVAL865827","case","RVAR006623","1999","","2","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR203807","Faded Pictures","case","","38403","Personal Conversation","RVAL865827","case","RVAR006623","1999","","4","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR204143","I Need A Hot Girl","hot boys","","27937","Guerrilla Warfare","RVAL497610","hot boys","RVAR002772","1999","","8","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR205060","Soulful Strut","young-holt unlimited","","39155","Soulful Strut","RVAL154268","young-holt unlimited","RVAR006952","1969","","6","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR205397","Long Train Runnin'","The Doobie Brothers","","42564","Greatest Hits","RVAL191700","The Doobie Brothers","RVAR008583","2001","","4","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR206214","Delicate","terence trent d'arby","","34864","Symphony Or Damn","RVAL490401","terence trent d'arby","RVAR005713","1993","","6","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR206364","Seasons Change","expose","","35618","Expose","RVAL539588","expose","RVAR006056","1992","","5","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR207037","I Will Always Think About You","The New Colony Six","","42581","Revelations","RVAL142976","The New Colony Six","RVAR008592","1968","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR207410","Do It Again Put Ya Hands Up","jay-z","","31829","Vol. 3... Life And Times Of S. Carter","RVAL386872","jay-z","RVAR004494","2000","","3","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR207609","My Girl","donnie iris","","34379","King Cool","RVAL860132","donnie iris","RVAR005484","1981","","6","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR207910","Did You Ever Have To Make Up Your Mind","The Lovin' Spoonful","","42966","Best...lovin' Spoonful","RVAL425182","The Lovin' Spoonful","RVAR008795","1976","","7","canonical_album_tracks","0.74","","no","yes","no","review_required","no"
"RVTR207971","Party Ain'T A Party","queen pen","","30208","My Melody","RVAL358265","queen pen","RVAR003755","1998","","6","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR208790","Steal My Sunshine","len","","37384","You Can't Stop The Bum Rush","RVAL661345","len","RVAR006152","1999","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR208790","Steal My Sunshine","len","","37384","You Can't Stop The Bum Rush","RVAL661345","len","RVAR006152","1999","","6","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR209340","A Great Big Sled","The Killers","","42234","(Red) Christmas (EP)","RVAL235716","The Killers","RVAR008416","2011","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR209687","Down In A Hole","alice in chains","","39081","Nothing Safe","RVAL303753","alice in chains","RVAR006926","1999","","8","canonical_album_tracks","0.74","","no","yes","no","review_required","no"
"RVTR210513","Elena","The Marc Tanner Band","","41370","No Escape","RVAL622373","The Marc Tanner Band","RVAR008020","1979","","4","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR210672","Jet City Woman","queensryche","","39237","Queensryche","RVAL415782","queensryche","RVAR006991","1983","","16","canonical_album_tracks","0.74","","no","yes","no","review_required","no"
"RVTR210672","Jet City Woman","queensryche","","39237","Queensryche","RVAL415782","queensryche","RVAR006991","1983","","19","canonical_album_tracks","0.74","","no","yes","no","review_required","no"
"RVTR210672","Jet City Woman","queensryche","","39231","Live Evolution","RVAL869668","queensryche","RVAR006991","2001","","13","canonical_album_tracks","0.74","","no","yes","no","review_required","no"
"RVTR210750","You Can'T Get Away","shana","","28829","I Want You","RVAL435340","shana","RVAR003194","1990","","5","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR210819","We'Ve Got To Get It On Again","addrisi brothers","","27663","Addrisi Brothers","RVAL809792","addrisi brothers","RVAR002701","1977","","7","canonical_album_tracks","0.74","","no","yes","no","review_required","no"
"RVTR210980","Downfall","trustcompany","","39451","The Lonely Position Of Neutral","RVAL428691","trustcompany","RVAR007110","2002","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR210980","Downfall","trustcompany","","39451","The Lonely Position Of Neutral","RVAL428691","trustcompany","RVAR007110","2002","","6","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR214365","One Fine Morning","lighthouse","","40510","One Fine Morning","RVAL648163","lighthouse","RVAR007687","1971","","6","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR214365","One Fine Morning","lighthouse","","40510","One Fine Morning","RVAL648163","lighthouse","RVAR007687","1971","","7","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR215478","Shimmy Shimmy Ya","ol' dirty bastard","","39191","Return To The 36 Chambers","RVAL661884","ol' dirty bastard","RVAR006970","1995","","6","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR215570","Strip","chris brown","","24565","Fortune","RVAL604360","chris brown","RVAR001255","2012","","9","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR215738","Strobelite Honey","black sheep","","39526","A Wolf In Sheep's Clothing","RVAL471488","black sheep","RVAR007157","1991","","3","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR215738","Strobelite Honey","black sheep","","39526","A Wolf In Sheep's Clothing","RVAL471488","black sheep","RVAR007157","1991","","7","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR216083","Missing You","case","","38402","Open Letter","RVAL110842","case","RVAR006623","2001","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR216083","Missing You","case","","38402","Open Letter","RVAL110842","case","RVAR006623","2001","","2","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR216319","7","prince","","38948","The Hits/The B-Sides","RVAL202261","prince","RVAR006857","1993","","49","canonical_album_tracks","0.74","","no","yes","no","review_required","no"
"RVTR216319","7","prince","","38952","Ultimate","RVAL239557","prince","RVAR006857","2006","","1","canonical_album_tracks","0.74","","no","yes","no","review_required","no"
"RVTR216679","Takin' Care Of Business","bachman-turner overdrive","","24662","Bachman Turner Overdrive","RVAL449748","bachman-turner overdrive","RVAR001310","1984","","9","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR216923","New Divide","linkin park","","28982","One More Light: Live","RVAL437987","linkin park","RVAR003267","2018","","4","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR216973","Pardon Me","incubus","","28016","Monuments And Melodies","RVAL255543","incubus","RVAR002822","2009","","10","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR217624","Foolish Heart","sharon bryant","","23202","Here I Am","RVAL660933","sharon bryant","RVAR000697","1989","","4","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR219024","G H E T T O U T","changing faces","","39776","All Day, All Night","RVAL169777","changing faces","RVAR007265","1997","","11","canonical_album_tracks","0.86","","no","yes","no","ok","no"
"RVTR219025","G H E T T O U T","changing faces","","39776","All Day, All Night","RVAL169777","changing faces","RVAR007265","1997","","1","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR219025","G H E T T O U T","changing faces","","39776","All Day, All Night","RVAL169777","changing faces","RVAR007265","1997","","2","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR219026","Bet Your Heart On Me","johnny lee","","37449","Bet Your Heart On Me","RVAL871900","johnny lee","RVAR006206","1981","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR219292","Underneath The Radar","underworld","","25376","Underneath The Radar","RVAL494977","underworld","RVAR001596","1988","","3","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR219292","Underneath The Radar","underworld","","25376","Underneath The Radar","RVAL494977","underworld","RVAR001596","1988","","5","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR220597","No Milk Today","herman's hermits","","39660","There's A Kind Of Hush All Over The World","RVAL385333","herman's hermits","RVAR007212","1967","","7","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR220597","No Milk Today","herman's hermits","","39659","The Best Of Herman's Hermits, Volume III","RVAL331246","herman's hermits","RVAR007212","1968","","4","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR221343","Into My Love","greg guidry","","33809","Over The Line","RVAL918453","greg guidry","RVAR005220","1982","","9","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR221352","Knockin' Da Boots","h-town","","26503","Fever For Da Flavor","RVAL563511","h-town","RVAR002147","1993","","10","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR221672","Primal Scream","motley crue","","30411","Live: Entertainment Or Death","RVAL179544","motley crue","RVAR003827","1999","","6","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR222100","Breaking Away","balance","","33502","Balance","RVAL000704","balance","RVAR005121","1981","","3","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR222102","Cranes In The Sky","solange","","23112","A Seat At The Table","RVAL913069","solange","RVAR000655","2016","","4","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR222102","Cranes In The Sky","solange","","23112","A Seat At The Table","RVAL913069","solange","RVAR000655","2016","","12","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR222207","Like A Baby","len barry","","37653","1-2-3","RVAL340405","len barry","RVAR006299","1965","","6","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR222207","Like A Baby","len barry","","37653","1-2-3","RVAL340405","len barry","RVAR006299","1965","","8","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR223531","Dancin' Man","q","","24621","Dancin' Man","RVAL900239","q","RVAR001293","1977","","1","canonical_album_tracks","1.0","","no","yes","no","curated","no"
"RVTR223878","Nice Girls","melissa manchester","","27612","Greatest Hits","RVAL782580","melissa manchester","RVAR002684","1983","","7","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR224099","Filthy","justin timberlake","","28194","Man Of The Woods","RVAL266278","justin timberlake","RVAR002914","2018","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR224099","Filthy","justin timberlake","","28194","Man Of The Woods","RVAL266278","justin timberlake","RVAR002914","2018","","10","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR224124","Written In The Stars","tinie tempah","","37601","Disc-Overy","RVAL858521","tinie tempah","RVAR006289","2011","","7","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR226749","Love On My Mind","xscape","","33082","Hummin' Comin' At 'Cha","RVAL555835","xscape","RVAR004964","1993","","9","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR227249","Back Against The Wall","cage the elephant","","24225","Cage The Elephant","RVAL944064","cage the elephant","RVAR001114","2009","","6","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR228487","What They Want","russ","","31733","There's Really A Wolf","RVAL935846","russ","RVAR004454","2017","","9","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR228487","What They Want","russ","","31733","There's Really A Wolf","RVAL935846","russ","RVAR004454","2017","","11","canonical_album_tracks","0.86","","no","yes","no","ok","no"
"RVTR229149","Morning Train Nine To Five","sheena easton","","23288","Sheena Easton","RVAL765336","sheena easton","RVAR000746","1981","","10","canonical_album_tracks","0.74","","no","yes","no","review_required","no"
"RVTR230920","Mighty Joe","The Shocking Blue","","41235","The Shocking Blue","RVAL458110","The Shocking Blue","RVAR007921","1970","","19","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR230928","Live And Let Live","love","","40172","Forever Changes","RVAL806349","love","RVAR007520","1968","","8","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR231719","With You Tonight Hasta El Amanecer","nicky jam","","26355","Fenix","RVAL642110","nicky jam","RVAR002034","2017","","7","canonical_album_tracks","1.0","","no","yes","no","curated","no"
"RVTR232225","Dancing In The Shadows","after the fire","","29003","Atf","RVAL220448","after the fire","RVAR003280","1983","","3","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR234023","I Want You Back","'n sync","","39391","The Essential *NSync","RVAL857678","'n sync","RVAR007093","2014","","23","canonical_album_tracks","0.74","","no","yes","no","review_required","no"
"RVTR234557","Throw Ya Gunz","onyx","","27049","Bacdafucup: Part II","RVAL064463","onyx","RVAR002392","2002","","7","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
