rvtr,track_title,track_artist,rvar,album_id,album_title,rval,album_artist,rvar_album_artist,release_year,release_date,track_number,relationship_source,relationship_confidence,relationship_type,artwork_available,billboard_200_membership,cross_artist_relationship,review_status,duplicate_relationship
"RVTR116304","Master Blaster","stevie wonder","","","","","","","","","","","","","","","","","no"
"RVTR116319","I Do Love You","g.q","","","","","","","","","","","","","","","","","no"
"RVTR116343","That'S What Girls Are Made For","The Spinners","","","","","","","","","","","","","","","","","no"
"RVTR116371","Break Free","Ariana Grande Ft. Zedd","","","","","","","","","","","","","","","","","no"
"RVTR116390","Aretha","Rumer","","","","","","","","","","","","","","","","","no"
"RVTR116392","Don'T Stand So Close To Me Young Girl","glee cast","","","","","","","","","","","","","","","","","no"
"RVTR116420","One Mississippi","kane brown","","","","","","","","","","","","","","","","","no"
"RVTR116437","This Is Not America","David Bowie And The Pat Metheny Group","","","","","","","","","","","","","","","","","no"
"RVTR116478","I Put A Spell On You Single Mix Long Version","bryan ferry","","","","","","","","","","","","","","","","","no"
"RVTR116507","Balloon","tyler, the creator","","","","","","","","","","","","","","","","","no"
"RVTR116603","I'Ll Be There","The Jackson Five","","","","","","","","","","","","","","","","","no"
"RVTR116604","Living Doll","david hill","","","","","","","","","","","","","","","","","no"
"RVTR116657","Ring A Ling","Tiggy","","","","","","","","","","","","","","","","","no"
"RVTR116693","I Need Your Love","shaggy","","","","","","","","","","","","","","","","","no"
"RVTR116751","Prayer Meetin'","willie mitchell","","","","","","","","","","","","","","","","","no"
"RVTR116782","Like 'Em All","Jacob Latimore f./Diggy Simmons","","","","","","","","","","","","","","","","","no"
"RVTR116789","Dominique Les Pieds Des Missionnaires","The Singing Nun","","","","","","","","","","","","","","","","","no"
"RVTR116809","Pay The Devil Ooo Baby Ooo","The Knack","","","","","","","","","","","","","","","","","no"
"RVTR116847","Hey Porteer","johnny cash","","","","","","","","","","","","","","","","","no"
"RVTR116862","Exes","tate mcrae","","","","","","","","","","","","","","","","","no"
"RVTR116914","Comin' In And Out Of Your Life","barbra streisand","","","","","","","","","","","","","","","","","no"
"RVTR116920","143","bobby brackins","","","","","","","","","","","","","","","","","no"
"RVTR116965","Do They Know It'S Christmas","glee cast","","","","","","","","","","","","","","","","","no"
"RVTR117095","Welcome To New York Taylor'S Version","taylor swift","","","","","","","","","","","","","","","","","no"
"RVTR117155","There'S Nothing Holdin' Me Back Official Music Video","shawn mendes","","","","","","","","","","","","","","","","","no"
"RVTR117159","Never Make A Promise","dru hill","","","","","","","","","","","","","","","","","no"
"RVTR117169","Bounce","Calvin Harris f./Kelis","","","","","","","","","","","","","","","","","no"
"RVTR117175","Going Back To Louisiana","bruce channel","","","","","","","","","","","","","","","","","no"
"RVTR117180","Particles Ring","VJ Loops","","","","","","","","","","","","","","","","","no"
"RVTR117188","Another Night","wilson bros","","","","","","","","","","","","","","","","","no"
"RVTR117214","Swimming Pools Drank","kendrick lamar","","","","","","","","","","","","","","","","","no"
"RVTR117224","One Love People Get Ready","glee cast","","","","","","","","","","","","","","","","","no"
"RVTR117240","I'M Gonna Love You","cody johnson","","","","","","","","","","","","","","","","","no"
"RVTR117258","The Way You Do The Things You Do Acapella","The Temptations","","","","","","","","","","","","","","","","","no"
"RVTR117301","I Want To Take You Higher","Sly and the Family Stone","","","","","","","","","","","","","","","","","no"
"RVTR117327","Coincidence","sabrina carpenter","","","","","","","","","","","","","","","","","no"
"RVTR117344","Moon Relate","lil uzi vert","","","","","","","","","","","","","","","","","no"
"RVTR117378","She'D Rather Be With Me","The Turtles","","","","","","","","","","","","","","","","","no"
"RVTR117420","Every Breath You Take","hannah huston","","","","","","","","","","","","","","","","","no"
"RVTR117434","Same As It Ever Was","talking heads","","","","","","","","","","","","","","","","","no"
"RVTR117452","I Was Wrong","Social Distortion","","","","","","","","","","","","","","","","","no"
"RVTR117489","I Am A Rock Take 7","paul simon","","","","","","","","","","","","","","","","","no"
"RVTR117493","Reelin' Rockin'","chuck berry","","","","","","","","","","","","","","","","","no"
"RVTR117496","Someday You'Ll Want Me To Want You","della reese","","","","","","","","","","","","","","","","","no"
"RVTR117548","Tiffany Alvord Official Video Original","Baby I Love You","","","","","","","","","","","","","","","","","no"
"RVTR117566","We Jus Wanna Get High","future","","","","","","","","","","","","","","","","","no"
"RVTR117649","Keep On Keepin' On","Mc Lyte   Xscape","","","","","","","","","","","","","","","","","no"
"RVTR117703","Skid Row","Little Shop Of Horrors","","","","","","","","","","","","","","","","","no"
"RVTR117720","Everyday People","joan jett","","","","","","","","","","","","","","","","","no"
"RVTR117768","Around The World","atc","","","","","","","","","","","","","","","","","no"
"RVTR117782","Keepin' The Faith","de la soul","","","","","","","","","","","","","","","","","no"
"RVTR117799","For You I Will Confidence","teddy geiger","","","","","","","","","","","","","","","","","no"
"RVTR117807","Baby S Got A Temper","prodigy","","","","","","","","","","","","","","","","","no"
"RVTR117816","Unfriend You","Greyson Chance","","","","","","","","","","","","","","","","","no"
"RVTR117817","She'S Gone","buddy knox","","","","","","","","","","","","","","","","","no"
"RVTR117861","You'Re The One","swv","","","","","","","","","","","","","","","","","no"
"RVTR117893","Move Any Mountain In The Land Of Oz Mix","The Shamen","","","","","","","","","","","","","","","","","no"
"RVTR117901","As The Rush Comes","Motorcycle","","","","","","","","","","","","","","","","","no"
"RVTR117969","Heroes And Villains Music Video","The Beach Boys","","","","","","","","","","","","","","","","","no"
"RVTR117978","Stoned","mac miller","","","","","","","","","","","","","","","","","no"
"RVTR118002","The Right Kind Of Love From Beverly Hills 90210","jeremy jordan","","","","","","","","","","","","","","","","","no"
"RVTR118015","Material Girl 1","madonna","","","","","","","","","","","","","","","","","no"
"RVTR118024","High As The Sun","Lil Uno f./Jah Free","","","","","","","","","","","","","","","","","no"
"RVTR118068","Get Up Before The Night Is Over","technotronic","","","","","","","","","","","","","","","","","no"
"RVTR118069","Get Up Before The Night Is Over","technotronic","","","","","","","","","","","","","","","","","no"
"RVTR118072","Get Away","georgie fame","","","","","","","","","","","","","","","","","no"
"RVTR118074","With My Eyes Wide Open I'M Dreaming","patti page","","","","","","","","","","","","","","","","","no"
"RVTR118113","Canadian Sunset","sounds orchestral","","","","","","","","","","","","","","","","","no"
"RVTR118117","Woo Hoo","rock-a-teens","","","","","","","","","","","","","","","","","no"
"RVTR118124","Do Ya Think I'M Sexy","N-Trance Feat. Rod Stewart","","","","","","","","","","","","","","","","","no"
"RVTR118136","Get Money","notorious b.i.g","","","","","","","","","","","","","","","","","no"
"RVTR118165","009","Energy Background","","","","","","","","","","","","","","","","","no"
"RVTR118260","We'Ve Got Tonight","bob seger","","","","","","","","","","","","","","","","","no"
"RVTR118261","Who'S In Your Head","jonas brothers","","","","","","","","","","","","","","","","","no"
"RVTR118313","Live Your Life Dj Chuckie Radio Edit Definitive Point Video Edit","Erick Morillo & Eddie Thoneick f./Shawnee Taylor","","","","","","","","","","","","","","","","","no"
"RVTR118342","Cry Of The Wild Goose","frankie laine","","","","","","","","","","","","","","","","","no"
"RVTR118344","Little Bit Of Soap","nigel olsson","","","","","","","","","","","","","","","","","no"
"RVTR118507","Walking On The Sun","Smashmouth","","","","","","","","","","","","","","","","","no"
"RVTR118510","Halo","texas","","","","","","","","","","","","","","","","","no"
"RVTR118521","The Crude Oil Blues","jerry reed","","","","","","","","","","","","","","","","","no"
"RVTR118592","Say It Loud I'M Black And I'M Proud","james brown","","","","","","","","","","","","","","","","","no"
"RVTR118599","Somebody Told Me","killers","","","","","","","","","","","","","","","","","no"
"RVTR118638","Mele Kalikimaka Merry Christmas","bing crosby","","","","","","","","","","","","","","","","","no"
"RVTR118656","I Heard The Voice Of Jesus","turley richards","","","","","","","","","","","","","","","","","no"
"RVTR118744","Brick","dazz band","","","","","","","","","","","","","","","","","no"
"RVTR118844","Mary On A Cross","ghost","","","","","","","","","","","","","","","","","no"
"RVTR118855","Inventing Shadows","dia frampton","","","","","","","","","","","","","","","","","no"
"RVTR118888","Wigwam","bob dylan","","","","","","","","","","","","","","","","","no"
"RVTR118935","Walk On With The Duke","The Duke Of Earl","","","","","","","","","","","","","","","","","no"
"RVTR118974","Who Needs Love","trippie redd","","","","","","","","","","","","","","","","","no"
"RVTR118993","Sing","glee cast","","","","","","","","","","","","","","","","","no"
"RVTR118994","Sing","glee cast","","","","","","","","","","","","","","","","","no"
"RVTR119029","Hellcat Kenny","young thug","","","","","","","","","","","","","","","","","no"
"RVTR119106","Dear Mr Jesus","powersource","","","","","","","","","","","","","","","","","no"
"RVTR119125","You Make Me Feel Like A Natural Woman From New York Undercover","mary j. blige","","","","","","","","","","","","","","","","","no"
"RVTR119131","Lay Down Candles In The Rain","melanie","","","","","","","","","","","","","","","","","no"
"RVTR119203","Mr Jones","pop smoke","","","","","","","","","","","","","","","","","no"
"RVTR119240","Snow Hey Oh","red hot chili peppers","","","","","","","","","","","","","","","","","no"
"RVTR119250","My Love For You","johnny mathis","","","","","","","","","","","","","","","","","no"
"RVTR119303","Lisa Listen To Me","blood, sweat","","","","","","","","","","","","","","","","","no"
"RVTR119305","Ghost In The Machine","sza","","","","","","","","","","","","","","","","","no"
"RVTR119332","Percolator Twist","billy joe","","","","","","","","","","","","","","","","","no"
"RVTR119368","Can T Get Enough Of Your Love Babe","barry white","","","","","","","","","","","","","","","","","no"
"RVTR119420","Supa Star","group home","","","","","","","","","","","","","","","","","no"
"RVTR119442","Charlie Brown","coasters","","","","","","","","","","","","","","","","","no"
"RVTR119456","I'M Only Human Feat Cassandra Bob James","luther vandross","","","","","","","","","","","","","","","","","no"
"RVTR119463","Inkanyezi Nezazi The Star The Wiseman","Ladysmith Black Mambazo","","","","","","","","","","","","","","","","","no"
"RVTR119496","He Thinks I Still Care","connie francis","","","","","","","","","","","","","","","","","no"
"RVTR119509","All I Have To Do Is Dream","The Nitty Gritty Dirt Band","","","","","","","","","","","","","","","","","no"
"RVTR119566","The Boy From New York City","The Ad Libs","","","","","","","","","","","","","","","","","no"
"RVTR119594","In The Midnight Hour","samantha sang","","","","","","","","","","","","","","","","","no"
"RVTR119610","Theme Song From Which Way Is Up","stargard","","","","","","","","","","","","","","","","","no"
"RVTR119636","Just My Imagination","The Temptations","","","","","","","","","","","","","","","","","no"
"RVTR119646","Heaven Help Me","Deon Estus & George Michael","","","","","","","","","","","","","","","","","no"
"RVTR119671","All Around The World Or The Myth Of Fingerprints","paul simon","","","","","","","","","","","","","","","","","no"
"RVTR119692","Kiss Her In Front Of You","morgan wallen","","","","","","","","","","","","","","","","","no"
"RVTR119748","Ill Always Love You","taylor dayne","","","","","","","","","","","","","","","","","no"
"RVTR119768","Goody Goody","lisette melendez","","","","","","","","","","","","","","","","","no"
"RVTR119796","Mi Chico Latino","Geri Halliwell","","","","","","","","","","","","","","","","","no"
"RVTR119813","She Can'T Find Her Keys","paul petersen","","","","","","","","","","","","","","","","","no"
"RVTR119830","Bla Bla Bla","gigi d'agostino","","","","","","","","","","","","","","","","","no"
"RVTR119895","Artemis","lindsey stirling","","","","","","","","","","","","","","","","","no"
"RVTR119906","I Need You Now","Agnes","","","","","","","","","","","","","","","","","no"
"RVTR119937","Can'T You Find Another Way Of Doing It","sam","","","","","","","","","","","","","","","","","no"
"RVTR119981","Get It On","Intenso Project Feat. Lisa Scott-Lee","","","","","","","","","","","","","","","","","no"
"RVTR120045","Give Us Your Blessings","The Shangri-las","","","","","","","","","","","","","","","","","no"
"RVTR120064","My Man","peggy lee","","","","","","","","","","","","","","","","","no"
"RVTR120081","In Da Club","beyonce","","","","","","","","","","","","","","","","","no"
"RVTR120093","Funny How Time Slips Away","jimmy elledge","","","","","","","","","","","","","","","","","no"
"RVTR120119","Breaking","Anberlin","","","","","","","","","","","","","","","","","no"
"RVTR120122","Free Fallin'","john mayer","","","","","","","","","","","","","","","","","no"
"RVTR120132","You Are Loved","Stars Go Dim","","","","","","","","","","","","","","","","","no"
"RVTR120160","Into Mystic","van morrison","","","","","","","","","","","","","","","","","no"
"RVTR120170","We Do It Primo","Colette Carr","","","","","","","","","","","","","","","","","no"
"RVTR120227","Bongo Stomp","little joey and the flips","","","","","","","","","","","","","","","","","no"
"RVTR120230","Booze Me Up And Get Me High","Ween","","","","","","","","","","","","","","","","","no"
"RVTR120264","Fallin' In Love","Hamilton, Joe Frank & Reynolds","","","","","","","","","","","","","","","","","no"
"RVTR120275","Naughty Girl","Beyoncé Knowles","","","","","","","","","","","","","","","","","no"
"RVTR120281","Tippin Point","Dallas Smith","","","","","","","","","","","","","","","","","no"
"RVTR120326","You Wanted Someone To Play With I Wanted Someone To Love","frankie laine","","","","","","","","","","","","","","","","","no"
"RVTR120327","Don'T Wanna Know","maroon 5","","","","","","","","","","","","","","","","","no"
"RVTR120328","Don'T Wanna Know","maroon 5","","","","","","","","","","","","","","","","","no"
"RVTR120341","Season Of The Witch","joan jett","","","","","","","","","","","","","","","","","no"
"RVTR120355","Only You","franck pourcel's french fiddles","","","","","","","","","","","","","","","","","no"
"RVTR120356","Primrose Lane","jerry wallace","","","","","","","","","","","","","","","","","no"
"RVTR120369","Season Of The Witch","lana del rey","","","","","","","","","","","","","","","","","no"
"RVTR120426","Wishing On A Star","cover girls","","","","","","","","","","","","","","","","","no"
"RVTR120441","Alabam","cowboy copas","","","","","","","","","","","","","","","","","no"
"RVTR120540","To The Moon And Back","savage garden","","","","","","","","","","","","","","","","","no"
"RVTR120580","Will The Wolf Survive","los lobos","","","","","","","","","","","","","","","","","no"
"RVTR120585","Electric Slide","marcia griffiths","","","","","","","","","","","","","","","","","no"
"RVTR120636","Blind Eye Sweet Lorraine","uriah heep","","","","","","","","","","","","","","","","","no"
"RVTR120637","Tall Paul","annette","","","","","","","","","","","","","","","","","no"
"RVTR120649","Bloat On Featuring the Bloaters","cheech","","","","","","","","","","","","","","","","","no"
"RVTR120681","I Get Around","2pac","","","","","","","","","","","","","","","","","no"
"RVTR120734","Tuesday","i love makonnen","","","","","","","","","","","","","","","","","no"
"RVTR120759","Kansas City","james brown and the famous flames","","","","","","","","","","","","","","","","","no"
"RVTR120820","Talk","yeat","","","","","","","","","","","","","","","","","no"
"RVTR120836","Jingle Bells","meghan trainor","","","","","","","","","","","","","","","","","no"
"RVTR120880","Tenth Avenue Freeze Out","bruce springsteen","","","","","","","","","","","","","","","","","no"
"RVTR120892","Sally Had A Party","flavor","","","","","","","","","","","","","","","","","no"
"RVTR120909","Stereo Love","Edward Maya Ft Vika Jigulina","","","","","","","","","","","","","","","","","no"
"RVTR120911","Eyesight To The Blind","eric clapton","","","","","","","","","","","","","","","","","no"
"RVTR120923","Who Booty","jonn hart","","","","","","","","","","","","","","","","","no"
"RVTR120956","Perhaps Love","John Denver & Plácido Domingo","","","","","","","","","","","","","","","","","no"
"RVTR120981","Forgive Me Album Version","Allen Thompson","","","","","","","","","","","","","","","","","no"
"RVTR120986","Gimme Gimme Gimme A Man A Feat Er Midnight","abba","","","","","","","","","","","","","","","","","no"
"RVTR120996","City Lights","debbie reynolds","","","","","","","","","","","","","","","","","no"
"RVTR120999","Come On Girl","taio cruz","","","","","","","","","","","","","","","","","no"
"RVTR121019","Radio Free Europe","r.e.m","","","","","","","","","","","","","","","","","no"
"RVTR121031","Changes","Kelly Osbourne Feat. Ozzy Osbourne","","","","","","","","","","","","","","","","","no"
"RVTR121056","Loyal Feat Drake","partynextdoor","","","","","","","","","","","","","","","","","no"
"RVTR121061","Are You Ready","pacific gas and electric","","","","","","","","","","","","","","","","","no"
"RVTR121129","She'S Actin' Single I'M Drinkin' Doubles","Gary Stewart","","","","","","","","","","","","","","","","","no"
"RVTR121138","Tie That Binds","drake","","","","","","","","","","","","","","","","","no"
"RVTR121206","You Were Mine","fireflies","","","","","","","","","","","","","","","","","no"
"RVTR121219","Lost In The Citadel","lil nas x","","","","","","","","","","","","","","","","","no"
"RVTR121227","Somewhere Over The Rainbow","Israel IZ Kamakawiwoʻole","","","","","","","","","","","","","","","","","no"
"RVTR121367","The New Fever Waltz","elton john","","","","","","","","","","","","","","","","","no"
"RVTR121375","Holiday","The Other Ones","","","","","","","","","","","","","","","","","no"
"RVTR121451","Into The Old Man'S Shoes","elton john","","","","","","","","","","","","","","","","","no"
"RVTR121476","O Saya","m.i.a","","","","","","","","","","","","","","","","","no"
"RVTR121479","I Miss You","N Ii U","","","","","","","","","","","","","","","","","no"
"RVTR121495","Cambia El Paso","Jennifer Lopez, Rauw Alejandro","","","","","","","","","","","","","","","","","no"
"RVTR121572","If You Could Read My Mind","Stars On 54","","","","","","","","","","","","","","","","","no"
"RVTR121604","Just Breathe","willie nelson","","","","","","","","","","","","","","","","","no"
"RVTR121638","Ghost In This House","lauren duski","","","","","","","","","","","","","","","","","no"
"RVTR121693","Old Times' Sake From Above The Rim","sweet sable","","","","","","","","","","","","","","","","","no"
"RVTR121710","Then She'S A Lover","roy clark","","","","","","","","","","","","","","","","","no"
"RVTR121763","The Harder I Try The Bluer I Get","free movement","","","","","","","","","","","","","","","","","no"
"RVTR121801","The Middle","Zedd, Maren Morris & Grey","","","","","","","","","","","","","","","","","no"
"RVTR121804","Sexual","goddess","","","","","","","","","","","","","","","","","no"
"RVTR121812","Love Is What You Make It","The Grass Roots","","","","","","","","","","","","","","","","","no"
"RVTR121824","Whoomph There It Is","Clock","","","","","","","","","","","","","","","","","no"
"RVTR121843","This Is It","Dannii Minogue","","","","","","","","","","","","","","","","","no"
"RVTR121844","Don'T Say You Love Me","m2m","","","","","","","","","","","","","","","","","no"
"RVTR121845","Fresh Out The Slammer","taylor swift","","","","","","","","","","","","","","","","","no"
"RVTR121851","Let'S Go","key glock","","","","","","","","","","","","","","","","","no"
"RVTR121952","Numb","marshmello","","","","","","","","","","","","","","","","","no"
"RVTR121953","If You Love Somebody Set Them Free","The Police","","","","","","","","","","","","","","","","","no"
"RVTR121955","What About Us","total","","","","","","","","","","","","","","","","","no"
"RVTR121964","I Think It'S Love","jermaine jackson","","","","","","","","","","","","","","","","","no"
"RVTR121992","Dog House","drake, julia wolf","","","","","","","","","","","","","","","","","no"
"RVTR122009","Live Off My Closet","lil baby","","","","","","","","","","","","","","","","","no"
"RVTR122040","Do It Any Way You Wanna","Peoples Choice","","","","","","","","","","","","","","","","","no"
"RVTR122141","Tell Him No","dean","","","","","","","","","","","","","","","","","no"
"RVTR122191","Truth About You","mitchell tenpenny","","","","","","","","","","","","","","","","","no"
"RVTR122245","La Noche De Anoche","bad bunny","","","","","","","","","","","","","","","","","no"
"RVTR122278","One Boy","joanie sommers","","","","","","","","","","","","","","","","","no"
"RVTR122291","Dove L'Amore","cher","","","","","","","","","","","","","","","","","no"
"RVTR122342","Jack Burns Avery Schreiber","Stand Up Comedy","","","","","","","","","","","","","","","","","no"
"RVTR122407","Girl In My Dreams","The Capris","","","","","","","","","","","","","","","","","no"
"RVTR122453","Lost Love","h.b. barnum","","","","","","","","","","","","","","","","","no"
"RVTR122490","Dynomite","Bazuka","","","","","","","","","","","","","","","","","no"
"RVTR122532","Gold Diggin' Girls","mc nas-d","","","","","","","","","","","","","","","","","no"
"RVTR122544","Dancin' In The Country","tyler hubbard","","","","","","","","","","","","","","","","","no"
"RVTR122545","Dancin' In The Country","tyler hubbard","","","","","","","","","","","","","","","","","no"
"RVTR122586","Landon Austin Lyrics","Once in a Lifetime","","","","","","","","","","","","","","","","","no"
"RVTR122613","The Word Is Love","Steve Silk Hurley","","","","","","","","","","","","","","","","","no"
"RVTR122625","Schatzie","Myron Floren","","","","","","","","","","","","","","","","","no"
"RVTR122637","Be My Lady","The Meters","","","","","","","","","","","","","","","","","no"
"RVTR122721","Baby","glee cast","","","","","","","","","","","","","","","","","no"
"RVTR122733","It'S Just About Time","johnny cash and the tennessee two","","","","","","","","","","","","","","","","","no"
"RVTR122768","I Surrender To The Spirit Of The Night","samantha fox","","","","","","","","","","","","","","","","","no"
"RVTR122793","A Minute Of Your Time","tom jones","","","","","","","","","","","","","","","","","no"
"RVTR122798","Fourfiveseconds","rihanna","","","","","","","","","","","","","","","","","no"
"RVTR122927","Like No Other Night","thirty eight special","","","","","","","","","","","","","","","","","no"
"RVTR122942","Lisa","ferrante","","","","","","","","","","","","","","","","","no"
"RVTR122960","She'S Out Of My Life","michael jackson","","","","","","","","","","","","","","","","","no"
"RVTR123026","She Wolf Falling To Pieces","David Guetta ft. Sia","","","","","","","","","","","","","","","","","no"
"RVTR123033","Believe Me","royal teens","","","","","","","","","","","","","","","","","no"
"RVTR123048","I Don'T Dance","corbin bleu","","","","","","","","","","","","","","","","","no"
"RVTR123096","Fat Juicy Wet","sexyy red","","","","","","","","","","","","","","","","","no"
"RVTR123267","Don'T Call Me Baby","voice of the beehive","","","","","","","","","","","","","","","","","no"
"RVTR123374","First True Love","tiana","","","","","","","","","","","","","","","","","no"
"RVTR123389","Baby I Love U","jennifer lopez","","","","","","","","","","","","","","","","","no"
"RVTR123401","Throwing Things","Superchunk","","","","","","","","","","","","","","","","","no"
"RVTR123403","Peace Of Mind","paul revere","","","","","","","","","","","","","","","","","no"
"RVTR123416","Passin' Me By","The Pharcyde","","","","","","","","","","","","","","","","","no"
"RVTR123421","We Go Together","John Travolta & Olivia Newton-John","","","","","","","","","","","","","","","","","no"
"RVTR123430","Gotta Get Back To You","tommy james and the shondells","","","","","","","","","","","","","","","","","no"
"RVTR123447","Sometimes Love Just Aint Enoug","patty smyth","","","","","","","","","","","","","","","","","no"
"RVTR123513","Somebody'S Problem","morgan wallen","","","","","","","","","","","","","","","","","no"
"RVTR123559","Jjericho","simply red","","","","","","","","","","","","","","","","","no"
"RVTR123593","Goodies","Ciara Feat. Petey Pablo","","","","","","","","","","","","","","","","","no"
"RVTR123615","Repeat After Me (Interlude)","The Weeknd","","","","","","","","","","","","","","","","","no"
"RVTR123627","Summertime Magic","childish gambino","","","","","","","","","","","","","","","","","no"
"RVTR123657","Baby Goodbye","Friday Hill","","","","","","","","","","","","","","","","","no"
"RVTR123670","Pop Music","m","","","","","","","","","","","","","","","","","no"
"RVTR123702","Without Me","halsey","","","","","","","","","","","","","","","","","no"
"RVTR123785","Out Of Work","gary u.s. bonds","","","","","","","","","","","","","","","","","no"
"RVTR123932","Lets Go Round Again","Louise","","","","","","","","","","","","","","","","","no"
"RVTR123933","I Think They Like Me","dem franchize boyz","","","","","","","","","","","","","","","","","no"
"RVTR124011","Can I","kehlani","","","","","","","","","","","","","","","","","no"
"RVTR124016","With You I'M Born Again","billy preston","","","","","","","","","","","","","","","","","no"
"RVTR124029","If She Would Have Been Faithful","chicago","","","","","","","","","","","","","","","","","no"
"RVTR124058","Lake Marie","John Prine","","","","","","","","","","","","","","","","","no"
"RVTR124123","Mr Lonely","buddy greco","","","","","","","","","","","","","","","","","no"
"RVTR124135","I Don'T Want To Lose You","jackie wilson","","","","","","","","","","","","","","","","","no"
"RVTR124160","She'S Out Of My Life","josh groban","","","","","","","","","","","","","","","","","no"
"RVTR124169","Mr Briefcase","lee ritenour","","","","","","","","","","","","","","","","","no"
"RVTR124207","Determinate","bridgit mendler, adam hicks, naomi scott","","","","","","","","","","","","","","","","","no"
"RVTR124228","Sucker Mc'S","RUN DMC","","","","","","","","","","","","","","","","","no"
"RVTR124260","Jukebox Don T Put Another Dime Stereo","The Flirts","","","","","","","","","","","","","","","","","no"
"RVTR124299","God Is","kanye west","","","","","","","","","","","","","","","","","no"
"RVTR124345","You Were Wrong","z.z. hill","","","","","","","","","","","","","","","","","no"
"RVTR124373","Romeo","Basement Jaxx","","","","","","","","","","","","","","","","","no"
"RVTR124404","Angel Eyes","jeff healey band","","","","","","","","","","","","","","","","","no"
"RVTR124477","Coming In From The Cold 12 Mix","Bob Marley","","","","","","","","","","","","","","","","","no"
"RVTR124493","Jesus Loves","Zach Williams","","","","","","","","","","","","","","","","","no"
"RVTR124578","What A Surprise","johnny maestro the voice of the crests","","","","","","","","","","","","","","","","","no"
"RVTR124673","We Ride","bryan martin","","","","","","","","","","","","","","","","","no"
"RVTR124676","All Of A Sudden My Heart Sings","mel carter","","","","","","","","","","","","","","","","","no"
"RVTR124702","Kay","john wesley ryles, i","","","","","","","","","","","","","","","","","no"
"RVTR124795","Cuff It","beyonce","","","","","","","","","","","","","","","","","no"
"RVTR124798","Tonight You Belong To Me","lawrence welk","","","","","","","","","","","","","","","","","no"
"RVTR124803","Say You'Ll Stay","kai","","","","","","","","","","","","","","","","","no"
"RVTR124844","Pink Venom","blackpink","","","","","","","","","","","","","","","","","no"
"RVTR124924","Little Darlin'","sheila","","","","","","","","","","","","","","","","","no"
"RVTR125024","Alone","The 4 Seasons","","","","","","","","","","","","","","","","","no"
"RVTR125092","My Girl","chilliwack","","","","","","","","","","","","","","","","","no"
"RVTR125093","Problematic","¥$: Ye","","","","","","","","","","","","","","","","","no"
"RVTR125100","We Told You Not To Marry","titus turner","","","","","","","","","","","","","","","","","no"
"RVTR125136","It'S Your Love","she moves","","","","","","","","","","","","","","","","","no"
"RVTR125144","Good Life","One Republic","","","","","","","","","","","","","","","","","no"
"RVTR125147","Fight","Ben Kweller","","","","","","","","","","","","","","","","","no"
"RVTR125154","Hollywood'S Not America","ferras","","","","","","","","","","","","","","","","","no"
"RVTR125384","I Love You I Love You I Love You","ronnie mcdowell","","","","","","","","","","","","","","","","","no"
"RVTR125414","Rock Wit U","ashanti","","","","","","","","","","","","","","","","","no"
"RVTR125452","Remember Me This Way From Casper","jordan hill","","","","","","","","","","","","","","","","","no"
"RVTR125514","All I Have To Give","Backstreets  Boys","","","","","","","","","","","","","","","","","no"
"RVTR125535","Gettin' Some","shawnna","","","","","","","","","","","","","","","","","no"
"RVTR125561","Soul Serenade","willie mitchell","","","","","","","","","","","","","","","","","no"
"RVTR125608","Mexico","Bob Moore","","","","","","","","","","","","","","","","","no"
"RVTR125633","Chevy Van Clips","sammy johns","","","","","","","","","","","","","","","","","no"
"RVTR125664","Make The World Go Away","Eddie Arnold","","","","","","","","","","","","","","","","","no"
"RVTR125720","Low Clean","Flo Rida Feat. T-Pain","","","","","","","","","","","","","","","","","no"
"RVTR125739","I'M Almost Ready","pure prairie league","","","","","","","","","","","","","","","","","no"
"RVTR125783","Venom","eminem","","","","","","","","","","","","","","","","","no"
"RVTR125803","Tempo","Lizzo feat. Missy Elliott","","","","","","","","","","","","","","","","","no"
"RVTR125900","I'Ve Got A Rock N Roll Heart","eric clapton","","","","","","","","","","","","","","","","","no"
"RVTR125959","You Better Move","lil uzi vert","","","","","","","","","","","","","","","","","no"
"RVTR125968","Die 4 Me","halsey","","","","","","","","","","","","","","","","","no"
"RVTR125987","Soul Sauce Guacha Guaro","cal tjader","","","","","","","","","","","","","","","","","no"
"RVTR126032","Painting Pictures","superstar pride","","","","","","","","","","","","","","","","","no"
"RVTR126082","If I Can'T Have You","l.f.o","","","","","","","","","","","","","","","","","no"
"RVTR126240","Theme From The Sundowners","felix slatkin orchestra and chorus","","","","","","","","","","","","","","","","","no"
"RVTR126256","Threshold","steve miller band","","","","","","","","","","","","","","","","","no"
"RVTR126267","Mercy Mercy Mercy","cannonball adderley","","","","","","","","","","","","","","","","","no"
"RVTR126300","Feels Like Summer","childish gambino","","","","","","","","","","","","","","","","","no"
"RVTR126331","Catch You","sophie ellis-bextor","","","","","","","","","","","","","","","","","no"
"RVTR126433","Ring Of Fire","Social Distortion","","","","","","","","","","","","","","","","","no"
"RVTR126464","Please Don'T Let Me Go","olly murs","","","","","","","","","","","","","","","","","no"
"RVTR126529","I Can'T Do Enough","The Dells","","","","","","","","","","","","","","","","","no"
"RVTR126597","Leave Me Alone","bigxthaplug","","","","","","","","","","","","","","","","","no"
"RVTR126612","Da Ya Think I'M Sexy","rod stewart","","","","","","","","","","","","","","","","","no"
