rvtr,rvar,track_title,track_artist,album_id,rval,album_title,album_artist,release_year,first_billboard_200_date,chronology_value,track_position,artwork_available,relationship_sources,cross_artist,duplicate_rows_removed,current_primary_heuristic,historical_album,artwork_album
"RVTR276702","RVAR008038","All You Need Is Love","The Beatles","41419","RVAL130750","Magical Mystery Tour (Soundtrack)","RVAR008038","1967","1967-12-23","release_year:1967","9","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","0","41437","41419","41419"
"RVTR277555","RVAR004068","Baby Grand","billy joel","30877","RVAL726766","The Bridge","RVAR004068","1986","1986-08-16","release_year:1986","5","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","0","30862","30877","30877"
"RVTR277795","RVAR001307","Love Me Again","rita coolidge","24651","RVAL572412","Rita Coolidge","RVAR001307","1971","1971-04-03","release_year:1971","30","yes","canonical_album_tracks|canonical_album_tracks","no","0","24649","24651","24651"
"RVTR278650","RVAR006379","O H I O","ohio players","37786","RVAL915417","Fire","RVAR006379","1974","1974-11-23","release_year:1974","16","yes","canonical_album_tracks|canonical_album_tracks","no","0","37781","37786","37786"
"RVTR278980","RVAR003827","Looks That Kill","motley crue","30416","RVAL414908","Shout At The Devil","RVAR003827","1983","1983-10-15","release_year:1983","10","yes","canonical_album_tracks|canonical_album_tracks","no","0","30411","30416","30416"
"RVTR282224","RVAR004102","Blue Morning Blue Day","foreigner","30933","RVAL036952","Double Vision","RVAR004102","1978","1978-07-08","release_year:1978","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","30929","30933","30933"
"RVTR283044","RVAR008825","These Eyes","The Guess Who","43025","RVAL721277","Wheatfield Soul","RVAR008825","1969","1969-04-26","release_year:1969","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","1","43017","43025","43025"
"RVTR283426","RVAR004997","Since I Fell For You","charlie rich","33183","RVAL677252","Greatest Hits","RVAR004997","1975","1975-06-21","release_year:1975","3","yes","canonical_album_tracks|canonical_track_album_links","no","1","33182","33183","33183"
"RVTR284015","RVAR008795","You Didn'T Have To Be So Nice","The Lovin' Spoonful","42967","RVAL056230","Daydream","RVAR008795","1966","1966-04-02","release_year:1966","9","yes","canonical_album_tracks|canonical_album_tracks","no","0","42966","42967","42967"
"RVTR284528","RVAR003135","Coward Of The County","kenny rogers","28656","RVAL913306","Greatest Hits","RVAR003135","1971","1971-02-20","release_year:1971","6","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","28646","28656","28656"
"RVTR286221","RVAR006379","Skin Tight","ohio players","37795","RVAL719418","Skin Tight","RVAR006379","1974","1974-04-27","release_year:1974","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","37786","37795","37795"
"RVTR287848","RVAR008363","Wild Thing","The Troggs","42105","RVAL281012","Wild Thing","RVAR008363","1966","1966-09-03","release_year:1966","1","no","canonical_album_tracks|canonical_track_album_links","no","1","42104","42105",""
"RVTR288131","RVAR004826","Sanctify Yourself","simple minds","32639","RVAL219402","Once Upon A Time","RVAR004826","1985","1985-11-09","release_year:1985","14","yes","canonical_track_album_links|canonical_album_tracks","no","1","32637","32639","32639"
"RVTR289150","RVAR006371","Heartbreak Beat","psychedelic furs","37773","RVAL114659","Midnight To Midnight","RVAR006371","1987","1987-03-07","release_year:1987","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","37771","37773","37773"
"RVTR289559","RVAR006296","Don'T Go Breaking My Heart","elton john","37623","RVAL953032","Greatest Hits, Vol. III 1979-1987","RVAR006296","1987","1987-10-03","release_year:1987","9","yes","canonical_album_tracks|canonical_album_tracks","no","0","37637","37623","37623"
"RVTR289952","RVAR001341","Just As I Am","air supply","24727","RVAL090818","Greatest Hits","RVAR001341","1983","1983-08-20","release_year:1983","5","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","1","24726","24727","24727"
"RVTR290397","RVAR005429","Waterfalls","tlc","34269","RVAL819689","CrazySexyCool","RVAR005429","1994","1994-12-03","release_year:1994","8","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","34267","34269","34269"
"RVTR290996","RVAR007717","Cinnamon Girl","neil young","40638","RVAL423154","Everybody Knows This Is Nowhere","RVAR007717","1969","1969-06-21","release_year:1969","5","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","1","40636","40638","40638"
"RVTR291266","RVAR007279","Vow","garbage","39785","RVAL582600","Garbage","RVAR007279","1995","1995-09-30","release_year:1995","7","yes","canonical_album_tracks|canonical_track_album_links","no","1","39782","39785","39785"
"RVTR293335","RVAR004102","Heart Turns To Stone","foreigner","30938","RVAL910419","Inside Information","RVAR004102","1987","1987-12-26","release_year:1987","9","yes","canonical_track_album_links|canonical_album_tracks","no","1","30929","30938","30938"
"RVTR295014","RVAR006643","Goodbye","jagged edge","38507","RVAL345692","Jagged Little Thrill","RVAR006643","2001","2001-07-14","release_year:2001","3","yes","canonical_album_tracks|canonical_track_album_links","no","1","38506","38507","38507"
"RVTR295499","RVAR008830","Where Did Our Love Go","The Supremes","43060","RVAL589928","Where Did Our Love Go","RVAR008830","1964","1964-09-19","release_year:1964","10","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","2","43052","43060","43060"
"RVTR296034","RVAR000918","After The Dance","marvin gaye","23736","RVAL372531","Marvin Gaye's Greatest Hits","RVAR000918","1964","1964-05-30","release_year:1964","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","0","23726","23736","23736"
"RVTR297395","RVAR006629","America","neil diamond","38459","RVAL075625","The Jazz Singer (Soundtrack)","RVAR006629","1980","1980-11-29","release_year:1980","9","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","38429","38459","38459"
"RVTR301281","RVAR005281","Beat'S So Lonely","charlie sexton","33935","RVAL372474","Pictures For Pleasure","RVAR005281","1985","1985-11-30","release_year:1985","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","33934","33935","33935"
"RVTR302458","RVAR001090","Everybody","tommy roe","24184","RVAL270700","Sweet Pea","RVAR001090","1966","1966-11-05","release_year:1966","8","yes","canonical_album_tracks|canonical_track_album_links","no","1","24182","24184","24182"
"RVTR303970","RVAR007929","Any Way You Want Me","The Sylvers","41259","RVAL331440","The Sylvers","RVAR007929","1973","1973-03-03","release_year:1973","6","yes","canonical_album_tracks|canonical_album_tracks","no","0","41256","41259","41259"
"RVTR305470","RVAR000643","Keep The Faith","bon jovi","23087","RVAL305805","Keep The Faith","RVAR000643","1992","1992-11-21","release_year:1992","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","23082","23087","23087"
"RVTR306172","RVAR006707","Fake","alexander o'neal","38625","RVAL936049","Hearsay","RVAR006707","1987","1987-08-22","release_year:1987","14","yes","canonical_track_album_links|canonical_album_tracks","no","1","38623","38625","38625"
"RVTR307734","RVAR001154","Hard Luck Woman","kiss","24316","RVAL283993","Rock And Roll Over","RVAR001154","1976","1976-11-20","release_year:1976","9","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","24299","24316","24316"
"RVTR308301","RVAR002454","In France They Kiss On Main Street","joni mitchell","27202","RVAL970583","Hissing Of Summer Lawns","RVAR002454","1975","1975-12-06","release_year:1975","4","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","27199","27202","27202"
"RVTR308785","RVAR008132","Tom Dooley","The Kingston Trio","41690","RVAL317981","The Best Of The Kingston Trio","RVAR008132","1963","1963-01-05","release_year:1963","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","1","41683","41690","41690"
"RVTR310992","RVAR003179","Macho Man","village people","28801","RVAL732142","Village People","RVAR003179","1977","1977-10-01","release_year:1977","4","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","1","28799","28801","28801"
"RVTR311123","RVAR005344","Missing You","tina turner","34080","RVAL041904","Wildest Dreams","RVAR005344","1996","1996-09-21","release_year:1996","3","yes","canonical_album_tracks|canonical_album_tracks","no","0","34070","34080","34080"
"RVTR312036","RVAR005344","Better Be Good To Me","tina turner","34073","RVAL890059","Private Dancer","RVAR005344","1984","1984-06-16","release_year:1984","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","34070","34073","34073"
"RVTR312768","RVAR001307","We'Re All Alone","rita coolidge","24651","RVAL572412","Rita Coolidge","RVAR001307","1971","1971-04-03","release_year:1971","24","yes","canonical_album_tracks|canonical_album_tracks","no","0","24645","24651","24651"
"RVTR313144","RVAR004623","Royals","lorde","32099","RVAL221107","The Love Club EP","RVAR004623","2013","2013-06-29","release_year:2013","3","yes","canonical_album_tracks|canonical_track_album_links","no","1","32098","32099","32099"
"RVTR313597","RVAR003458","Having A Party","sam cooke","29594","RVAL776796","The Best Of Sam Cooke","RVAR003458","1965","1965-01-30","release_year:1965","5","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","1","29590","29594","29594"
"RVTR313795","RVAR003135","Lady","kenny rogers","28656","RVAL913306","Greatest Hits","RVAR003135","1971","1971-02-20","release_year:1971","2","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","1","28646","28656","28656"
"RVTR314977","RVAR005731","Black Dog","led zeppelin","34924","RVAL619792","Led Zeppelin IV","RVAR005731","1971","1971-11-27","release_year:1971","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","1","34911","34924","34924"
"RVTR315486","RVAR007209","Halfway To Paradise","bobby vinton","39637","RVAL240269","I Love How You Love Me","RVAR007209","1969","1969-01-04","release_year:1969","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","39627","39637","39637"
"RVTR315688","RVAR005204","Operator","midnight star","33768","RVAL377082","Planetary Invasion","RVAR005204","1984","1984-12-08","release_year:1984","1","yes","canonical_album_tracks|canonical_track_album_links","no","0","33766","33768","33768"
"RVTR317860","RVAR003794","Stan","eminem","30311","RVAL215279","The Marshall Mathers LP","RVAR003794","2000","2000-06-10","release_year:2000","3","yes","canonical_album_tracks|canonical_album_tracks","no","0","30304","30311","30311"
"RVTR318018","RVAR003574","Get Right","jennifer lopez","29828","RVAL896238","Rebirth","RVAR003574","2005","2005-03-19","release_year:2005","1","yes","canonical_album_tracks|canonical_track_album_links","no","1","29823","29828","29828"
"RVTR318142","RVAR004839","Make Me Smile","chicago","32682","RVAL891999","Chicago II","RVAR004839","1970","1970-02-14","release_year:1970","6","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","32681","32682","32682"
"RVTR318500","RVAR006737","Love At First Sight","kylie minogue","38693","RVAL894572","Kylie","RVAR006737","1988","1988-09-10","release_year:1988","10","yes","canonical_album_tracks|canonical_album_tracks","no","0","38690","38693","38693"
"RVTR320105","RVAR003574","Jenny From The Block","jennifer lopez","29830","RVAL059857","This Is Me...Then","RVAR003574","2002","2002-12-14","release_year:2002","7","yes","canonical_album_tracks|canonical_album_tracks","no","0","29823","29830","29830"
"RVTR320917","RVAR002769","All Star","smash mouth","27929","RVAL065410","Astro Lounge","RVAR002769","1999","1999-06-26","release_year:1999","5","yes","canonical_album_tracks|canonical_album_tracks","no","0","27928","27929","27929"
"RVTR321805","RVAR008038","Yesterday","The Beatles","41433","RVAL705816","Songs, Pictures And Stories Of The Fabulous Beatles","RVAR008038","1964","1964-10-31","release_year:1964","11","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","41418","41433","41433"
"RVTR322453","RVAR004489","Days Of Wine And Roses","andy williams","31775","RVAL405828","Days Of Wine And Roses","RVAR004489","1963","1963-01-05","release_year:1963","6","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","31766","31775","31775"
"RVTR322599","RVAR008545","All I Know Is The Way I Feel","The Pointer Sisters","42503","RVAL029530","The Best Of The Pointer Sisters","RVAR008545","1976","1976-12-04","release_year:1976","19","yes","canonical_album_tracks|canonical_album_tracks","no","0","42494","42503","42503"
"RVTR323312","RVAR000175","Fame","david bowie","22215","RVAL270198","Young Americans","RVAR000175","1975","1975-03-22","release_year:1975","8","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","22173","22215","22215"
"RVTR324558","RVAR006296","Sacrifice","elton john","37623","RVAL953032","Greatest Hits, Vol. III 1979-1987","RVAR006296","1987","1987-10-03","release_year:1987","10","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","37630","37623","37623"
"RVTR325222","RVAR008735","Dance Dance Dance","The Beach Boys","42895","RVAL000130","The Beach Boys Today!","RVAR008735","1965","1965-03-27","release_year:1965","6","yes","canonical_album_tracks|canonical_track_album_links","no","1","42882","42895","42895"
"RVTR325460","RVAR008416","When You Were Young","The Killers","42239","RVAL726419","Sam's Town","RVAR008416","2006","2006-10-21","release_year:2006","3","yes","canonical_album_tracks|canonical_album_tracks","no","0","42237","42239","42239"
"RVTR326710","RVAR006833","Satisfaction","otis redding","38865","RVAL082371","Otis Blue: Otis Redding Sings Soul","RVAR006833","1965","1965-10-16","release_year:1965","10","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","38862","38865","38865"
"RVTR328948","RVAR004920","Evil Ways","santana","32953","RVAL102399","Santana's Greatest Hits","RVAR004920","1974","1974-07-27","release_year:1974","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","32961","32953","32953"
"RVTR330416","RVAR003758","Layla","eric clapton","30229","RVAL687160","Eric Clapton At His Best","RVAR003758","1972","1972-10-14","release_year:1972","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","30224","30229","30229"
"RVTR330766","RVAR001650","Magic","olivia newton-john","25484","RVAL540027","Olivia's Greatest Hits, Vol. 2","RVAR001650","1982","1982-10-09","release_year:1982","2","yes","canonical_album_tracks|canonical_track_album_links","no","1","25471","25484","25484"
"RVTR330846","RVAR003458","Twistin' The Night Away","sam cooke","29592","RVAL475710","Sam Cooke Live At The Harlem Square Club","RVAR003458","1985","1985-06-22","release_year:1985","3","yes","canonical_album_tracks|canonical_album_tracks","no","0","29596","29592","29592"
"RVTR331701","RVAR003361","Hold On My Heart","genesis","29191","RVAL220844","We Can't Dance","RVAR003361","1991","1991-11-30","release_year:1991","9","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","1","29190","29191","29191"
"RVTR333949","RVAR008040","When I Fall In Love","The Lettermen","41475","RVAL164792","The Best Of The Lettermen","RVAR008040","1966","1966-10-08","release_year:1966","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","41459","41475","41475"
"RVTR335211","RVAR007695","Treat Me Right","pat benatar","40536","RVAL145844","Crimes Of Passion","RVAR007695","1980","1980-08-23","release_year:1980","2","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","40534","40536","40536"
"RVTR335628","RVAR005557","Jazzman","carole king","34528","RVAL056682","Wrap Around Joy","RVAR005557","1974","1974-09-28","release_year:1974","3","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","34524","34528","34528"
"RVTR336241","RVAR007298","Thriller","michael jackson","39831","RVAL586982","Thriller","RVAR007298","1982","1982-12-25","release_year:1982","4","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","39814","39831","39831"
"RVTR336680","RVAR008778","Midnight Confessions","The Grass Roots","42952","RVAL855339","Let's Live For Today","RVAR008778","1967","1967-08-19","release_year:1967","6","yes","canonical_track_album_links|canonical_album_tracks","no","1","42956","42952","42952"
"RVTR336876","RVAR008443","Miss You","The Rolling Stones","42308","RVAL930885","Some Girls","RVAR008443","1978","1978-06-24","release_year:1978","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","42284","42308","42308"
"RVTR338119","RVAR001203","Goodies","ciara","24439","RVAL317280","Goodies","RVAR001203","2004","2004-10-16","release_year:2004","1","yes","canonical_album_tracks|canonical_track_album_links","no","1","24436","24439","24439"
"RVTR338892","RVAR003313","The Streak","ray stevens","29069","RVAL665096","Ray Stevens' Greatest Hits","RVAR003313","1971","1971-09-04","release_year:1971","9","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","29063","29069","29069"
"RVTR339150","RVAR007696","This Is All I Ask","tony bennett","40573","RVAL252689","This Is All I Ask","RVAR007696","1963","1963-08-24","release_year:1963","5","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","0","40551","40573","40573"
"RVTR339300","RVAR006419","Money Honey","bay city rollers","37814","RVAL892136","Rock N' Roll Love Letter","RVAR006419","1976","1976-03-20","release_year:1976","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","37811","37814","37814"
"RVTR340005","RVAR000296","She Will Be Loved","maroon 5","22445","RVAL925234","Songs About Jane","RVAR000296","2003","2003-05-31","release_year:2003","4","yes","canonical_album_tracks|canonical_album_tracks","no","0","22436","22445","22445"
"RVTR340205","RVAR002081","Dead Giveaway","shalamar","26405","RVAL662576","Uptown Festival","RVAR002081","1977","1977-05-21","release_year:1977","6","yes","canonical_album_tracks|canonical_track_album_links","no","1","26403","26405","26405"
"RVTR340823","RVAR002393","Back Off Boogaloo","ringo starr","27055","RVAL630002","Goodnight Vienna","RVAR002393","1974","1974-11-30","release_year:1974","4","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","0","27053","27055","27055"
"RVTR342404","RVAR006240","Me And Baby Brother","war","37493","RVAL795407","Deliver The Word","RVAR006240","1973","1973-09-01","release_year:1973","4","yes","canonical_album_tracks|canonical_album_tracks","no","0","37497","37493","37493"
"RVTR342513","RVAR006085","When I Dream","crystal gayle","35673","RVAL911786","When I Dream","RVAR006085","1978","1978-07-15","release_year:1978","8","yes","canonical_track_album_links|canonical_album_tracks","no","1","35664","35673","35673"
"RVTR343203","RVAR004137","Real Man","todd rundgren","31040","RVAL605447","Initiation","RVAR004137","1975","1975-06-14","release_year:1975","10","yes","canonical_track_album_links|canonical_album_tracks","no","1","31036","31040","31040"
"RVTR343799","RVAR000216","When A Man Loves A Woman","bette midler","22299","RVAL913914","The Rose","RVAR000216","1979","1979-12-22","release_year:1979","4","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","22291","22299","22299"
"RVTR343843","RVAR000033","On The Down Low","brian mcknight","21772","RVAL473650","I Remember You","RVAR000033","1995","1995-08-26","release_year:1995","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","21765","21772","21772"
"RVTR344311","RVAR005429","Hat 2 Da Back","tlc","34272","RVAL379857","Ooooooohhh. . .On The TLC Tip","RVAR005429","1992","1992-03-14","release_year:1992","11","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","34267","34272","34272"
"RVTR344558","RVAR005344","What You Get Is What You See","tina turner","34071","RVAL035141","Break Every Rule","RVAR005344","1986","1986-09-27","release_year:1986","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","34070","34071","34071"
"RVTR344627","RVAR000001","Witchy Woman","Eagles","21687","RVAL942174","Their Greatest Hits 1971-1975","RVAR000001","1976","1976-03-06","release_year:1976","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","21683","21687","21687"
"RVTR345075","RVAR003086","Giving It All Away","roger daltrey","28540","RVAL553158","Daltrey","RVAR003086","1973","1973-05-26","release_year:1973","7","yes","canonical_album_tracks|canonical_album_tracks","no","0","28539","28540","28540"
"RVTR345321","RVAR006919","She'S Got To Be A Saint","ray price","39054","RVAL299195","Ray Price's All-Time Greatest Hits","RVAR006919","1972","1972-09-09","release_year:1972","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","39055","39054","39054"
"RVTR345578","RVAR008273","Who Are You","The Who","41970","RVAL019361","Who Are You","RVAR008273","1978","1978-09-09","release_year:1978","1","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","41967","41970","41970"
"RVTR346402","RVAR001690","Some People Change","montgomery gentry","25583","RVAL446396","Some People Change","RVAR001690","2006","2006-11-11","release_year:2006","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","25578","25583","25583"
"RVTR347792","RVAR008443","Shattered","The Rolling Stones","42308","RVAL930885","Some Girls","RVAR008443","1978","1978-06-24","release_year:1978","10","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","42268","42308","42308"
"RVTR348113","RVAR004161","Check It Out","john mellencamp","31086","RVAL745632","The Lonesome Jubilee","RVAR004161","1987","1987-09-19","release_year:1987","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","31085","31086","31086"
"RVTR348588","RVAR001310","Hey You","bachman-turner overdrive","24667","RVAL023708","Four Wheel Drive","RVAR001310","1975","1975-05-31","release_year:1975","4","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","24662","24667","24667"
"RVTR349001","RVAR007096","How Do You Like Me Now","toby keith","39414","RVAL632677","Toby Keith","RVAR007096","1993","1993-05-15","release_year:1993","33","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","39408","39414","39414"
"RVTR349166","RVAR002912","Wiggle","jason derulo","28191","RVAL850699","Talk Dirty","RVAR002912","2014","2014-05-03","release_year:2014","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","28190","28191","28191"
"RVTR349540","RVAR001363","Fighter","christina aguilera","24792","RVAL894682","Stripped","RVAR001363","2002","2002-11-16","release_year:2002","4","yes","canonical_album_tracks|canonical_album_tracks","no","0","24787","24792","24792"
"RVTR350515","RVAR004609","Shock The Monkey","peter gabriel","32073","RVAL382522","Shaking The Tree - 16 Golden Greats","RVAR004609","1990","1990-12-22","release_year:1990","14","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","32062","32073","32073"
"RVTR350555","RVAR001319","Call Me","blondie","24698","RVAL128935","The Best Of Blondie","RVAR001319","1981","1981-10-31","release_year:1981","10","yes","canonical_album_tracks|canonical_album_tracks","no","0","24692","24698","24698"
"RVTR351554","RVAR003375","Hero","mariah carey","29218","RVAL749775","Music Box","RVAR003375","1993","1993-09-18","release_year:1993","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","29202","29218","29218"
"RVTR351676","RVAR000175","Sound And Vision","david bowie","22198","RVAL663167","Low","RVAR000175","1977","1977-01-29","release_year:1977","4","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","22173","22198","22198"
"RVTR352176","RVAR000018","Piece Of My Heart","sammy hagar","21720","RVAL858620","Standing Hampton","RVAR000018","1982","1982-01-30","release_year:1982","10","yes","canonical_album_tracks|canonical_track_album_links","no","1","21719","21720","21720"
"RVTR353683","RVAR003870","Loves Me Like A Rock","paul simon","30512","RVAL630170","There Goes Rhymin' Simon","RVAR003870","1973","1973-05-26","release_year:1973","10","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","30498","30512","30512"
"RVTR355598","RVAR006833","Respect","otis redding","38865","RVAL082371","Otis Blue: Otis Redding Sings Soul","RVAR006833","1965","1965-10-16","release_year:1965","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","38862","38865","38865"
"RVTR356476","RVAR004489","Can'T Get Used To Losing You","andy williams","31775","RVAL405828","Days Of Wine And Roses","RVAR004489","1963","1963-01-05","release_year:1963","9","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","31766","31775","31775"
"RVTR356636","RVAR004920","Black Magic Woman","santana","32953","RVAL102399","Santana's Greatest Hits","RVAR004920","1974","1974-07-27","release_year:1974","6","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","32961","32953","32953"
"RVTR356647","RVAR006833","Pain In My Heart","otis redding","38868","RVAL615027","Pain In My Heart","RVAR006833","1964","1964-05-02","release_year:1964","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","38862","38868","38868"
"RVTR357804","RVAR007934","I'M A Believer","The Monkees","41295","RVAL771611","Then & Now...The Best Of The Monkees","RVAR007934","1986","1986-07-26","release_year:1986","4","yes","canonical_album_tracks|canonical_album_tracks","no","0","41281","41295","41295"
"RVTR358317","RVAR007591","Bailamos","enrique iglesias","40309","RVAL285544","Cosas Del Amor","RVAR007591","1998","1998-10-10","release_year:1998","2","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","40307","40309","40309"
"RVTR358767","RVAR004500","Okolona River Bottom Band","bobbie gentry","31837","RVAL720600","The Delta Sweete","RVAR004500","1968","1968-03-23","release_year:1968","1","yes","canonical_album_tracks|canonical_track_album_links","no","1","31834","31837","31837"
"RVTR359892","RVAR006833","I Love You More Than Words Can Say","otis redding","38871","RVAL535644","The Dock Of The Bay","RVAR006833","1968","1968-03-23","release_year:1968","2","yes","canonical_album_tracks|canonical_track_album_links","no","1","38869","38871","38871"
"RVTR360877","RVAR001055","Come Clean","hilary duff","24128","RVAL032207","Metamorphosis","RVAR001055","2003","2003-09-13","release_year:2003","2","yes","canonical_album_tracks|canonical_track_album_links","no","1","24127","24128","24128"
"RVTR361498","RVAR000855","The Straight Life","bobby goldsboro","23506","RVAL297697","Bobby Goldsboro's Greatest Hits","RVAR000855","1970","1970-07-04","release_year:1970","2","yes","canonical_album_tracks|canonical_track_album_links","no","1","23511","23506","23506"
"RVTR364379","RVAR006555","In Dreams","roy orbison","38250","RVAL580359","In Dreams","RVAR006555","1963","1963-01-05","release_year:1963","7","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","1","38247","38250","38250"
"RVTR366683","RVAR002784","Money Changes Everything","cyndi lauper","27958","RVAL115575","She's So Unusual: A 30th Anniversary Celebration","RVAR002784","1983","1983-12-24","release_year:1983","8","yes","canonical_track_album_links|canonical_album_tracks","no","1","27960","27958","27958"
"RVTR367053","RVAR000296","Harder To Breathe","maroon 5","22445","RVAL925234","Songs About Jane","RVAR000296","2003","2003-05-31","release_year:2003","15","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","1","22436","22445","22445"
"RVTR367159","RVAR002761","Guilty","barbra streisand","27817","RVAL663266","Guilty","RVAR002761","1980","1980-10-11","release_year:1980","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","1","27811","27817","27817"
