rvtr,rvar,track_title,track_artist,album_id,rval,album_title,album_artist,release_year,first_billboard_200_date,chronology_value,track_position,artwork_available,relationship_sources,cross_artist,duplicate_rows_removed,current_primary_heuristic,historical_album,artwork_album
"RVTR202064","RVAR004839","Look Away","chicago","32696","RVAL042781","Greatest Hits 1982-1989","RVAR004839","1989","1989-12-09","release_year:1989","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","1","32679","32679","32679"
"RVTR202064","RVAR004839","Look Away","chicago","32705","RVAL401407","The Very Best Of Chicago: Only The Beginning","RVAR004839","2002","2002-07-20","release_year:2002","22","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","1","32679","32679","32679"
"RVTR202125","RVAR003228","Don'T Say Goodbye","paulina rubio","28923","RVAL276250","Border Girl","RVAR003228","2002","2002-07-06","release_year:2002","1","yes","canonical_album_tracks","no","0","28923","28923","28923"
"RVTR202192","RVAR004415","Sativa","jhene aiko","31636","RVAL110681","Trip","RVAR004415","2017","2017-10-14","release_year:2017","9","yes","canonical_track_album_links","no","1","31636","31636","31636"
"RVTR202346","RVAR000927","You Got It","diana ross","23773","RVAL157271","Baby It's Me","RVAR000927","1977","1977-10-08","release_year:1977","8","yes","canonical_track_album_links","no","1","23773","23773","23773"
"RVTR202370","RVAR005385","Two Teardrops","steve wariner","34181","RVAL276537","Two Teardrops","RVAR005385","1999","1999-05-22","release_year:1999","14","yes","canonical_track_album_links","no","1","34181","34181","34181"
"RVTR202517","RVAR008644","I Thought I Saw Your Face Today","She & Him","42708","RVAL989891","Volume One","RVAR008644","2008","2008-04-05","release_year:2008","4","yes","canonical_track_album_links","no","1","42708","42708","42708"
"RVTR202578","RVAR000210","Aston Martin Music","rick ross","22277","RVAL703660","Teflon Don","RVAR000210","2010","2010-08-07","release_year:2010","8","yes","canonical_track_album_links","no","1","22277","22277","22277"
"RVTR202582","RVAR001534","Lessons Learned","tracy lawrence","25271","RVAL432436","Lessons Learned","RVAR001534","2000","2000-02-19","release_year:2000","4","yes","canonical_album_tracks","no","0","25271","25271","25271"
"RVTR202722","RVAR003885","Another Place Another Time","jerry lee lewis","30527","RVAL207313","Another Place Another Time","RVAR003885","1968","1968-06-29","release_year:1968","6","yes","canonical_track_album_links","no","1","30527","30527","30527"
"RVTR202725","RVAR007733","Bound 2","kanye west","40719","RVAL142799","Yeezus","RVAR007733","2013","2013-07-06","release_year:2013","4","yes","canonical_track_album_links","no","1","40719","40719","40719"
"RVTR202751","RVAR004300","Brotha","angie stone","31379","RVAL073183","Mahogany Soul","RVAR004300","2001","2001-11-24","release_year:2001","5","yes","canonical_track_album_links","no","1","31379","31379","31379"
"RVTR202754","RVAR006555","Breakin' Up Is Breakin' My Heart","roy orbison","38258","RVAL525061","The Orbison Way","RVAR006555","1966","1966-03-05","release_year:1966","7","yes","canonical_album_tracks","no","0","38258","38258","38258"
"RVTR202830","RVAR008176","Starboy","The Weeknd","41750","RVAL358493","Starboy","RVAR008176","2016","2016-12-17","release_year:2016","18","yes","canonical_track_album_links","no","1","41750","41750","41750"
"RVTR202935","RVAR006828","I Got You","bebe rexha","38844","RVAL371126","Expectations","RVAR006828","2018","2018-07-07","release_year:2018","8","yes","canonical_track_album_links","no","1","38844","38844","38844"
"RVTR202986","RVAR006461","I Got A Car","george strait","37956","RVAL913517","Love Is Everything","RVAR006461","2013","2013-06-01","release_year:2013","10","yes","canonical_track_album_links","no","1","37956","37956","37956"
"RVTR203034","RVAR000845","Drifting","g-eazy","23487","RVAL938672","When It's Dark Out","RVAR000845","2015","2015-12-26","release_year:2015","13","yes","canonical_track_album_links","no","1","23487","23487","23487"
"RVTR203091","RVAR004839","Lowdown","chicago","32681","RVAL314000","Chicago At Carnegie Hall","RVAR004839","1971","1971-11-13","release_year:1971","3","yes","canonical_track_album_links|canonical_album_tracks","no","1","32681","32681","32681"
"RVTR203091","RVAR004839","Lowdown","chicago","32705","RVAL401407","The Very Best Of Chicago: Only The Beginning","RVAR004839","2002","2002-07-20","release_year:2002","33","yes","canonical_track_album_links|canonical_album_tracks","no","1","32681","32681","32681"
"RVTR203118","RVAR002688","Gimme Little Sign","brenton wood","27620","RVAL890300","Oogum Boogum","RVAR002688","1967","1967-07-22","release_year:1967","3","yes","canonical_track_album_links","no","1","27620","27620","27620"
"RVTR203202","RVAR007739","Word Crimes","""weird al"" yankovic","40740","RVAL515625","Mandatory Fun","RVAR007739","2014","2014-08-02","release_year:2014","6","yes","canonical_track_album_links","no","1","40740","40740","40740"
"RVTR203227","RVAR008321","Be With You","The Bangles","42071","RVAL376216","Everything","RVAR008321","1988","1988-11-05","release_year:1988","6","yes","canonical_album_tracks","no","0","42071","42071","42071"
"RVTR203409","RVAR006061","Holy Roller","zach bryan","43471","RVAL000005","Zach Bryan","RVAR006061","2023","","release_year:2023","8","no","canonical_album_tracks","no","0","43471","43471",""
"RVTR203662","RVAR008809","Tuesday Afternoon (Forever Afternoon)","The Moody Blues","42987","RVAL813553","A Night At Red Rocks","RVAR008809","1993","1993-03-27","release_year:1993","3","yes","canonical_album_tracks","no","0","42987","42987","42987"
"RVTR203680","RVAR002621","One Of Those Nights","tim mcgraw","27512","RVAL051412","Two Lanes Of Freedom","RVAR002621","2013","2013-02-23","release_year:2013","4","yes","canonical_track_album_links","no","1","27512","27512","27512"
"RVTR203705","RVAR005520","Fallen","mya","34454","RVAL372116","Moodring","RVAR005520","2003","2003-08-09","release_year:2003","15","no","canonical_track_album_links","no","1","34454","34454",""
"RVTR203749","RVAR003032","Broken Clocks","sza","28459","RVAL187193","Ctrl","RVAR003032","2017","2017-07-01","release_year:2017","6","yes","canonical_track_album_links","no","1","28459","28459","28459"
"RVTR203754","RVAR000911","I Don'T Want To Walk Without You","barry manilow","23702","RVAL930989","The Complete Collection","RVAR000911","1993","1993-01-02","release_year:1993","40","yes","canonical_album_tracks","no","0","23702","23702","23702"
"RVTR203778","RVAR003421","Always On My Mind","willie nelson","29386","RVAL612548","Always On My Mind","RVAR003421","1982","1982-03-20","release_year:1982","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","29386","29386","29386"
"RVTR203778","RVAR003421","Always On My Mind","willie nelson","29421","RVAL308395","Super Hits","RVAR003421","1995","1995-01-21","release_year:1995","8","no","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","29386","29386","29386"
"RVTR203778","RVAR003421","Always On My Mind","willie nelson","29430","RVAL107457","To All The Girls...","RVAR003421","2013","2013-11-02","release_year:2013","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","29386","29386","29386"
"RVTR203807","RVAR006623","Faded Pictures","case","38403","RVAL865827","Personal Conversation","RVAR006623","1999","1999-05-08","release_year:1999","2","no","canonical_track_album_links","no","1","38403","38403",""
"RVTR203848","RVAR006824","If It Makes You Happy","sheryl crow","38817","RVAL848901","Sheryl Crow","RVAR006824","1996","1996-10-12","release_year:1996","5","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","38817","38817","38817"
"RVTR203848","RVAR006824","If It Makes You Happy","sheryl crow","38818","RVAL180836","Sheryl Crow And Friends: Live From Central Park","RVAR006824","1999","1999-12-25","release_year:1999","8","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","38817","38817","38817"
"RVTR203848","RVAR006824","If It Makes You Happy","sheryl crow","38820","RVAL771128","The Very Best Of Sheryl Crow","RVAR006824","2003","2003-11-22","release_year:2003","8","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","38817","38817","38817"
"RVTR203914","RVAR006040","There You Go","p!nk","35569","RVAL493448","Can't Take Me Home","RVAR006040","2000","2000-04-22","release_year:2000","4","yes","canonical_album_tracks|canonical_album_tracks","no","0","35569","35569","35569"
"RVTR203914","RVAR006040","There You Go","p!nk","35571","RVAL894883","Greatest Hits... So Far!!!","RVAR006040","2010","2010-12-04","release_year:2010","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","35569","35569","35569"
"RVTR203920","RVAR001066","Hips Don'T Lie","shakira","24150","RVAL662312","Live & Off The Record","RVAR001066","2004","2004-04-17","release_year:2004","6","yes","canonical_album_tracks","no","0","24150","24150","24150"
"RVTR204138","RVAR008345","I'Ve Got To Have A Reason","The Dave Clark Five","42095","RVAL651675","You Got What It Takes","RVAR008345","1967","1967-08-12","release_year:1967","2","yes","canonical_album_tracks","no","0","42095","42095","42095"
"RVTR204143","RVAR002772","I Need A Hot Girl","hot boys","27937","RVAL497610","Guerrilla Warfare","RVAR002772","1999","1999-08-14","release_year:1999","8","no","canonical_track_album_links","no","1","27937","27937",""
"RVTR204155","RVAR003135","Love Lifted Me","kenny rogers","28671","RVAL143822","Ten Years Of Gold","RVAR003135","1978","1978-02-04","release_year:1978","2","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","28647","28671","28671"
"RVTR204155","RVAR003135","Love Lifted Me","kenny rogers","28681","RVAL007363","Twenty Greatest Hits","RVAR003135","1983","1983-11-12","release_year:1983","3","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","28647","28671","28671"
"RVTR204155","RVAR003135","Love Lifted Me","kenny rogers","28647","RVAL592652","42 Ultimate Hits","RVAR003135","2004","2004-06-19","release_year:2004","6","no","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","28647","28671","28671"
"RVTR204213","RVAR004068","The River Of Dreams","billy joel","30873","RVAL550302","River Of Dreams","RVAR004068","1993","1993-08-28","release_year:1993","8","yes","canonical_album_tracks","no","0","30873","30873","30873"
"RVTR204354","RVAR001453","Love Bites","def leppard","25044","RVAL211181","Hysteria","RVAR001453","1987","1987-08-22","release_year:1987","4","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","25044","25044","25044"
"RVTR204354","RVAR001453","Love Bites","def leppard","25053","RVAL059085","Vault: Greatest Hits 1980-1995","RVAR001453","1995","1995-11-18","release_year:1995","3","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","25044","25044","25044"
"RVTR204354","RVAR001453","Love Bites","def leppard","25049","RVAL868859","Rock Of Ages: The Definitive Collection","RVAR001453","2005","2005-06-04","release_year:2005","3","no","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","25044","25044","25044"
"RVTR204354","RVAR001453","Love Bites","def leppard","25054","RVAL711188","Viva! Hysteria: Live At The Joint, Las Vegas","RVAR001453","2013","2013-11-09","release_year:2013","4","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","25044","25044","25044"
"RVTR204387","RVAR007112","On Everything","dj khaled","39453","RVAL997937","Grateful","RVAR007112","2017","2017-07-15","release_year:2017","6","yes","canonical_album_tracks","no","0","39453","39453","39453"
"RVTR204421","RVAR008299","Don'T Ask My Neighbors","The Emotions","42027","RVAL704210","Rejoice","RVAR008299","1977","1977-06-25","release_year:1977","7","yes","canonical_album_tracks","no","0","42027","42027","42027"
"RVTR204469","RVAR008803","It'S A Night For Beautiful Girls","The Fools","42979","RVAL117485","Sold Out","RVAR008803","1980","1980-04-05","release_year:1980","8","yes","canonical_album_tracks","no","0","42979","42979","42979"
"RVTR204490","RVAR000927","I'M Coming Out","diana ross","23780","RVAL974586","Diana Ross Anthology","RVAR000927","1983","1983-06-11","release_year:1983","31","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","1","23792","23780","23780"
"RVTR204490","RVAR000927","I'M Coming Out","diana ross","23792","RVAL595119","Ross (II)","RVAR000927","1983","1983-07-16","release_year:1983","6","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","1","23792","23780","23780"
"RVTR204490","RVAR000927","I'M Coming Out","diana ross","23775","RVAL227469","Diamond Diana: The Legacy Collection","RVAR000927","2018","2018-01-27","release_year:2018","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","1","23792","23780","23780"
"RVTR204542","RVAR002500","Girl I'Ve Been Hurt","snow","27312","RVAL263044","12 Inches Of Snow","RVAR002500","1993","1993-02-06","release_year:1993","5","yes","canonical_album_tracks","no","0","27312","27312","27312"
"RVTR204590","RVAR006626","Finesse","bruno mars","38405","RVAL401511","24K Magic","RVAR006626","2016","2016-12-10","release_year:2016","7","yes","canonical_track_album_links","no","1","38405","38405","38405"
"RVTR204718","RVAR000927","I Thought It Took A Little Time But Today I Fell In Love","diana ross","23782","RVAL163215","Diana Ross' Greatest Hits","RVAR000927","1976","1976-08-07","release_year:1976","4","yes","canonical_album_tracks|canonical_album_tracks","no","0","23780","23782","23782"
"RVTR204718","RVAR000927","I Thought It Took A Little Time But Today I Fell In Love","diana ross","23780","RVAL974586","Diana Ross Anthology","RVAR000927","1983","1983-06-11","release_year:1983","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","23780","23782","23782"
"RVTR204764","RVAR000894","At Last","etta james","23617","RVAL801397","Etta James Top Ten","RVAR000894","1963","1963-08-24","release_year:1963","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","23613","23617","23617"
"RVTR204764","RVAR000894","At Last","etta james","23622","RVAL790773","The Best Of Etta James: 20th Century Masters The Millennium Collection","RVAR000894","2011","2011-09-17","release_year:2011","13","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","23613","23617","23617"
"RVTR204764","RVAR000894","At Last","etta james","23613","RVAL602530","At Last!","RVAR000894","2012","2012-02-04","release_year:2012","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","23613","23617","23617"
"RVTR204764","RVAR000894","At Last","etta james","23618","RVAL350942","Her Best","RVAR000894","2012","2012-02-04","release_year:2012","11","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","23613","23617","23617"
"RVTR204764","RVAR000894","At Last","etta james","23614","RVAL251174","Enduring Soul","RVAR000894","2012","2012-09-01","release_year:2012","4","no","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","23613","23617","23617"
"RVTR204816","RVAR006574","People Of The South Wind","kansas","38310","RVAL822965","Monolith","RVAR006574","1979","1979-06-09","release_year:1979","6","yes","canonical_track_album_links","no","1","38310","38310","38310"
"RVTR204872","RVAR003091","Endless Summer Nights","richard marx","28560","RVAL160312","Richard Marx","RVAR003091","1987","1987-06-20","release_year:1987","3","yes","canonical_album_tracks|canonical_album_tracks","no","0","28560","28560","28560"
"RVTR204872","RVAR003091","Endless Summer Nights","richard marx","28556","RVAL577926","Greatest Hits","RVAR003091","1997","1997-11-22","release_year:1997","8","yes","canonical_album_tracks|canonical_album_tracks","no","0","28560","28560","28560"
"RVTR204877","RVAR002438","Love You Like A Love Song","selena gomez","27164","RVAL943803","For You","RVAR002438","2014","2014-12-13","release_year:2014","15","yes","canonical_track_album_links","no","1","27164","27164","27164"
"RVTR204919","RVAR000001","Best Of My Love","Eagles","21687","RVAL942174","Their Greatest Hits 1971-1975","RVAR000001","1976","1976-03-06","release_year:1976","10","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","21679","21687","21687"
"RVTR204919","RVAR000001","Best Of My Love","Eagles","21679","RVAL401573","Hell Freezes Over","RVAR000001","1994","1994-11-26","release_year:1994","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","21679","21687","21687"
"RVTR204919","RVAR000001","Best Of My Love","Eagles","21686","RVAL818430","The Very Best Of The Eagles","RVAR000001","2003","2003-11-08","release_year:2003","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","21679","21687","21687"
"RVTR204919","RVAR000001","Best Of My Love","Eagles","21688","RVAL103522","Their Greatest Hits: Volumes 1 & 2","RVAR000001","2017","2017-08-05","release_year:2017","10","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","21679","21687","21687"
"RVTR204989","RVAR000089","Beautiful Life","nick fradiani","21886","RVAL669667","Hurricane","RVAR000089","2016","2016-08-27","release_year:2016","2","yes","canonical_track_album_links","no","1","21886","21886","21886"
"RVTR205060","RVAR006952","Soulful Strut","young-holt unlimited","39155","RVAL154268","Soulful Strut","RVAR006952","1969","1969-01-04","release_year:1969","6","no","canonical_album_tracks","no","0","39155","39155",""
"RVTR205071","RVAR007115","You Look Marvelous","billy crystal","39467","RVAL209628","Mahvelous","RVAR007115","1985","1985-09-21","release_year:1985","7","yes","canonical_album_tracks","no","0","39467","39467","39467"
"RVTR205239","RVAR007408","Do You Wanna Get Away","shannon","40010","RVAL924288","Do You Wanna Get Away","RVAR007408","1985","1985-05-25","release_year:1985","2","yes","canonical_track_album_links","no","1","40010","40010","40010"
"RVTR205331","RVAR003575","You Won'T See Me","anne murray","29851","RVAL926399","Love Song","RVAR003575","1974","1974-03-09","release_year:1974","9","yes","canonical_album_tracks","no","0","29851","29851","29851"
"RVTR205397","RVAR008583","Long Train Runnin'","The Doobie Brothers","42564","RVAL191700","Greatest Hits","RVAR008583","2001","2001-09-22","release_year:2001","4","no","canonical_album_tracks","no","0","42564","42564",""
"RVTR205493","RVAR005441","King Of The Road","roger miller","34305","RVAL541536","The Return Of Roger Miller","RVAR005441","1965","1965-02-06","release_year:1965","8","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","34302","34305","34305"
"RVTR205493","RVAR005441","King Of The Road","roger miller","34300","RVAL042069","Golden Hits","RVAR005441","1965","1965-11-13","release_year:1965","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","34302","34305","34305"
"RVTR205493","RVAR005441","King Of The Road","roger miller","34302","RVAL129236","Roger Miller","RVAR005441","1969","1969-08-30","release_year:1969","5","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","34302","34305","34305"
"RVTR205497","RVAR003982","Fool For Your Loving","whitesnake","30695","RVAL033661","Ready An' Willing","RVAR003982","1980","1980-08-16","release_year:1980","8","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","30695","30695","30695"
"RVTR205497","RVAR003982","Fool For Your Loving","whitesnake","30694","RVAL558143","Live In The Heart Of The City","RVAR003982","1980","1980-12-27","release_year:1980","5","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","30695","30695","30695"
"RVTR205497","RVAR003982","Fool For Your Loving","whitesnake","30697","RVAL990953","Slip Of The Tongue","RVAR003982","1989","1989-11-25","release_year:1989","3","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","30695","30695","30695"
"RVTR205698","RVAR008085","City In The Sky","The Staple Singers","41588","RVAL929490","City In The Sky","RVAR008085","1974","1974-09-14","release_year:1974","2","yes","canonical_track_album_links","no","1","41588","41588","41588"
"RVTR205766","RVAR001083","Jeopardy","greg kihn band","24174","RVAL028958","Kihnspiracy","RVAR001083","1983","1983-03-12","release_year:1983","10","yes","canonical_track_album_links","no","1","24174","24174","24174"
"RVTR205780","RVAR001747","Dream On","depeche mode","25664","RVAL210865","Exciter","RVAR001747","2001","2001-06-02","release_year:2001","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","25664","25664","25664"
"RVTR205780","RVAR001747","Dream On","depeche mode","25668","RVAL397859","Remixes 2: 81-11 (Deluxe Edition)","RVAR001747","2011","2011-06-25","release_year:2011","18","no","canonical_album_tracks|canonical_album_tracks","no","0","25664","25664","25664"
"RVTR205876","RVAR005323","Piece Of My Heart","tara kemp","34055","RVAL345999","Tara Kemp","RVAR005323","1991","1991-02-16","release_year:1991","6","yes","canonical_track_album_links","no","1","34055","34055","34055"
"RVTR205994","RVAR007053","Lovin' You Is Fun","easton corbin","39324","RVAL883886","All Over The Road","RVAR007053","2012","2012-10-06","release_year:2012","2","yes","canonical_album_tracks","no","0","39324","39324","39324"
"RVTR206055","RVAR005424","Stay","post malone","34255","RVAL772619","beerbongs & bentleys","RVAR005424","2018","2018-05-12","release_year:2018","11","yes","canonical_track_album_links","no","1","34255","34255","34255"
"RVTR206067","RVAR004610","Small Town Throwdown","brantley gilbert","32080","RVAL868724","Just As I Am","RVAR004610","2014","2014-06-07","release_year:2014","3","yes","canonical_track_album_links","no","1","32080","32080","32080"
"RVTR206084","RVAR007514","Be Here","raphael saadiq","40161","RVAL431268","Instant Vintage","RVAR007514","2002","2002-06-29","release_year:2002","19","yes","canonical_track_album_links","no","1","40161","40161","40161"
"RVTR206214","RVAR005713","Delicate","terence trent d'arby","34864","RVAL490401","Symphony Or Damn","RVAR005713","1993","1993-05-29","release_year:1993","6","no","canonical_track_album_links","no","1","34864","34864",""
"RVTR206284","RVAR008545","Goldmine","The Pointer Sisters","42503","RVAL029530","The Best Of The Pointer Sisters","RVAR008545","1976","1976-12-04","release_year:1976","10","yes","canonical_album_tracks|canonical_album_tracks","no","0","42494","42503","42503"
"RVTR206284","RVAR008545","Goldmine","The Pointer Sisters","42494","RVAL529042","Hot Together","RVAR008545","1986","1986-11-29","release_year:1986","3","yes","canonical_album_tracks|canonical_album_tracks","no","0","42494","42503","42503"
"RVTR206293","RVAR006437","I'M The One","roberta flack","37874","RVAL768057","I'm The One","RVAR006437","1982","1982-06-19","release_year:1982","1","yes","canonical_album_tracks","no","0","37874","37874","37874"
"RVTR206312","RVAR008594","My Sharona","The Knack","42589","RVAL921525","Get The Knack","RVAR008594","1979","1979-06-30","release_year:1979","5","yes","canonical_track_album_links","no","1","42589","42589","42589"
"RVTR206364","RVAR006056","Seasons Change","expose","35618","RVAL539588","Expose","RVAR006056","1992","1992-11-21","release_year:1992","5","no","canonical_track_album_links","no","1","35618","35618",""
"RVTR206402","RVAR007382","Steelo","702","39988","RVAL325264","No Doubt","RVAR007382","1997","1997-02-01","release_year:1997","9","yes","canonical_track_album_links","no","1","39988","39988","39988"
"RVTR206415","RVAR005783","Teacher Teacher","rockpile","35047","RVAL336930","Seconds Of Pleasure","RVAR005783","1980","1980-11-15","release_year:1980","11","yes","canonical_track_album_links","no","1","35047","35047","35047"
"RVTR206416","RVAR006040","Raise Your Glass","p!nk","35571","RVAL894883","Greatest Hits... So Far!!!","RVAR006040","2010","2010-12-04","release_year:2010","5","yes","canonical_track_album_links","no","0","35571","35571","35571"
"RVTR206487","RVAR004821","I Remember","rod wave","43544","RVAL000103","Pray 4 Love","RVAR004821","2020","","release_year:2020","5","yes","canonical_album_tracks","no","0","43544","43544","43544"
"RVTR206492","RVAR005246","Repetition","information society","33877","RVAL946708","Information Society","RVAR005246","1988","1988-08-20","release_year:1988","10","yes","canonical_track_album_links","no","1","33877","33877","33877"
"RVTR206498","RVAR000201","Whats Happnin","ying yang twins","22261","RVAL594856","Me & My Brother","RVAR000201","2003","2003-10-04","release_year:2003","3","yes","canonical_album_tracks","no","0","22261","22261","22261"
"RVTR206509","RVAR007385","Jaded","drake","39995","RVAL802755","Scorpion","RVAR007385","2018","2018-07-14","release_year:2018","18","yes","canonical_track_album_links","no","0","39995","39995","39995"
"RVTR206559","RVAR005373","Walk Of Life","dire straits","34144","RVAL389632","Brothers In Arms","RVAR005373","1985","1985-06-08","release_year:1985","6","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","34144","34144","34144"
"RVTR206559","RVAR005373","Walk Of Life","dire straits","34149","RVAL281206","Money For Nothing","RVAR005373","1988","1988-11-12","release_year:1988","8","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","34144","34144","34144"
"RVTR206559","RVAR005373","Walk Of Life","dire straits","34151","RVAL519475","On The Night","RVAR005373","1993","1993-05-29","release_year:1993","2","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","34144","34144","34144"
"RVTR206609","RVAR003695","No Matter What They Say","lil' kim","30117","RVAL808635","The Notorious KIM","RVAR003695","2000","2000-07-15","release_year:2000","12","yes","canonical_track_album_links","no","1","30117","30117","30117"
"RVTR206763","RVAR004804","Love Really Hurts Without You","billy ocean","32588","RVAL592386","Billy Ocean's Greatest Hits","RVAR004804","1989","1989-11-04","release_year:1989","5","yes","canonical_track_album_links","no","1","32588","32588","32588"
"RVTR206876","RVAR007543","The Emperor'S New Clothes","sinead o'connor","40210","RVAL090017","I Do Not Want What I Haven't Got","RVAR007543","1990","1990-04-07","release_year:1990","2","yes","canonical_album_tracks","no","0","40210","40210","40210"
"RVTR206959","RVAR000031","Gonna","blake shelton","21753","RVAL860004","BRINGING BACK THE SUNSHINE","RVAR000031","2014","2014-10-18","release_year:2014","4","yes","canonical_album_tracks","no","0","21753","21753","21753"
"RVTR206980","RVAR005872","Out Of My Head","fastball","35235","RVAL747783","All The Pain Money Can Buy: 25th Anniversary Edition","RVAR005872","1998","1998-03-28","release_year:1998","11","yes","canonical_track_album_links","no","1","35235","35235","35235"
"RVTR207037","RVAR008592","I Will Always Think About You","The New Colony Six","42581","RVAL142976","Revelations","RVAR008592","1968","1968-07-20","release_year:1968","1","no","canonical_album_tracks","no","0","42581","42581",""
"RVTR207052","RVAR001494","No Particular Place To Go","chuck berry","25179","RVAL187264","St. Louis To Liverpool","RVAR001494","1964","1964-12-12","release_year:1964","13","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","25177","25179","25179"
"RVTR207052","RVAR001494","No Particular Place To Go","chuck berry","25180","RVAL296567","The Best Of Chuck Berry: 20th Century Masters The Millennium Collection","RVAR001494","2012","2012-02-18","release_year:2012","3","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","25177","25179","25179"
"RVTR207052","RVAR001494","No Particular Place To Go","chuck berry","25177","RVAL397586","Rock 'N' Roll Rarities","RVAR001494","2018","2018-12-22","release_year:2018","13","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","25177","25179","25179"
"RVTR207168","RVAR001941","Careless Whisper","wham!","26121","RVAL423633","Make It Big","RVAR001941","1984","1984-11-10","release_year:1984","7","yes","canonical_track_album_links","no","1","26121","26121","26121"
"RVTR207175","RVAR004337","Take Me Down","alabama","31468","RVAL721563","Mountain Music","RVAR004337","1982","1982-03-13","release_year:1982","6","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","31459","31468","31468"
"RVTR207175","RVAR004337","Take Me Down","alabama","31462","RVAL733364","Greatest Hits Vol. 2","RVAR004337","1991","1991-10-26","release_year:1991","9","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","31459","31468","31468"
"RVTR207175","RVAR004337","Take Me Down","alabama","31459","RVAL091546","For The Record: 41 Number One Hits","RVAR004337","1998","1998-09-12","release_year:1998","10","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","31459","31468","31468"
"RVTR207175","RVAR004337","Take Me Down","alabama","31480","RVAL034629","Ultimate Alabama: 20 #1 Hits","RVAR004337","2004","2004-10-30","release_year:2004","3","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","31459","31468","31468"
"RVTR207330","RVAR002505","Shake It Up","bad company","27332","RVAL741736","Dangerous Age","RVAR002505","1988","1988-09-17","release_year:1988","7","yes","canonical_track_album_links","no","1","27332","27332","27332"
"RVTR207350","RVAR007837","Gotta Go","trey songz","41069","RVAL823728","I Gotta Make It","RVAR007837","2005","2005-08-13","release_year:2005","15","yes","canonical_track_album_links","no","1","41069","41069","41069"
